date,region_id,city,statecode,unemployment,housing,deltaunemp,deltastocks,threem,threed,time
12/1/2011,23482,Anchorage,AK,6.4,294013,-0.1,67.2,3/1/2012,3512,107
1/1/2012,23482,Anchorage,AK,6.3,295097,-0.1,147.9,4/1/2012,3992,108
2/1/2012,23482,Anchorage,AK,6.3,296088,0,207,5/1/2012,4632,109
3/1/2012,23482,Anchorage,AK,6.2,297525,-0.1,147.8,6/1/2012,3188,110
4/1/2012,23482,Anchorage,AK,6.2,299089,0,-142.6,7/1/2012,1385,111
5/1/2012,23482,Anchorage,AK,6.2,300720,0,-142.6,8/1/2012,-736,112
6/1/2012,23482,Anchorage,AK,6.1,300713,-0.1,78.5,9/1/2012,40,113
7/1/2012,23482,Anchorage,AK,6,300474,-0.1,71.3,10/1/2012,1115,114
8/1/2012,23482,Anchorage,AK,6,299984,0,71.3,11/1/2012,2528,115
9/1/2012,23482,Anchorage,AK,5.9,300753,-0.1,34.1,12/1/2012,1299,116
10/1/2012,23482,Anchorage,AK,5.9,301589,0,34.1,1/1/2013,648,117
11/1/2012,23482,Anchorage,AK,5.9,302512,0,-53.5,2/1/2013,535,118
12/1/2012,23482,Anchorage,AK,5.9,302052,0,73.1,3/1/2013,2563,119
1/1/2013,23482,Anchorage,AK,5.9,302237,0,73.1,4/1/2013,3115,120
2/1/2013,23482,Anchorage,AK,5.9,303047,0,282.7,5/1/2013,3073,121
3/1/2013,23482,Anchorage,AK,5.9,304615,0,189.7,6/1/2013,3769,122
4/1/2013,23482,Anchorage,AK,5.9,305352,0,119.7,7/1/2013,5123,123
5/1/2013,23482,Anchorage,AK,5.9,306120,0,123,8/1/2013,6087,124
6/1/2013,23482,Anchorage,AK,5.9,308384,0,95.7,9/1/2013,4165,125
7/1/2013,23482,Anchorage,AK,5.9,310475,0,95.7,10/1/2013,2345,126
8/1/2013,23482,Anchorage,AK,5.9,312207,0,-166.9,11/1/2013,1338,127
9/1/2013,23482,Anchorage,AK,5.9,312549,0,166.9,12/1/2013,2269,128
10/1/2013,23482,Anchorage,AK,5.9,312820,0,166.9,1/1/2014,2689,129
11/1/2013,23482,Anchorage,AK,5.9,313545,0,231.3,2/1/2014,2918,130
12/1/2013,23482,Anchorage,AK,5.9,314818,0,90.5,3/1/2014,2317,131
1/1/2014,23482,Anchorage,AK,5.9,315509,0,90.5,4/1/2014,2352,132
2/1/2014,23482,Anchorage,AK,5.9,316463,0,-445.4,5/1/2014,794,133
3/1/2014,23482,Anchorage,AK,5.9,317135,0,415.8,6/1/2014,-1028,134
4/1/2014,23482,Anchorage,AK,5.9,317861,0,154.8,7/1/2014,-1779,135
5/1/2014,23482,Anchorage,AK,5.9,317257,0,11.8,8/1/2014,179,136
6/1/2014,23482,Anchorage,AK,5.9,316107,0,30.7,9/1/2014,3031,137
7/1/2014,23482,Anchorage,AK,5.9,316082,0,30.7,10/1/2014,4683,138
8/1/2014,23482,Anchorage,AK,5.9,317436,0,167.3,11/1/2014,3769,139
9/1/2014,23482,Anchorage,AK,5.8,319138,-0.1,62.7,12/1/2014,2917,140
10/1/2014,23482,Anchorage,AK,5.7,320765,-0.1,62.7,1/1/2015,1660,141
11/1/2014,23482,Anchorage,AK,5.6,321205,-0.1,129.8,2/1/2015,812,142
12/1/2014,23482,Anchorage,AK,5.6,322055,0,129.8,3/1/2015,-407,143
1/1/2015,23482,Anchorage,AK,5.6,322425,0,-91.8,4/1/2015,222,144
2/1/2015,23482,Anchorage,AK,5.6,322017,0,-113.7,5/1/2015,3300,145
3/1/2015,23482,Anchorage,AK,5.6,321648,0,233.1,6/1/2015,6009,146
4/1/2015,23482,Anchorage,AK,5.6,322647,0,38.1,7/1/2015,6011,147
5/1/2015,23482,Anchorage,AK,5.6,325317,0,105.8,8/1/2015,3196,148
6/1/2015,23482,Anchorage,AK,5.6,327657,0,-119.3,9/1/2015,351,149
7/1/2015,23482,Anchorage,AK,5.6,328658,0,13.8,10/1/2015,-1345,150
8/1/2015,23482,Anchorage,AK,5.6,328513,0,-327.7,11/1/2015,-722,151
9/1/2015,23482,Anchorage,AK,5.7,328008,0.1,-327.7,12/1/2015,694,152
10/1/2015,23482,Anchorage,AK,5.7,327313,0,509.7,1/1/2016,3147,153
11/1/2015,23482,Anchorage,AK,5.8,327791,0.1,42.5,2/1/2016,4500,154
12/1/2015,23482,Anchorage,AK,5.9,328702,0.1,42.5,3/1/2016,4574,155
1/1/2016,23482,Anchorage,AK,5.9,330460,0,-259.4,4/1/2016,2215,156
2/1/2016,23482,Anchorage,AK,6,332291,0.1,-259.4,5/1/2016,-1395,157
3/1/2016,23482,Anchorage,AK,6,333276,0,455.1,6/1/2016,-4046,158
4/1/2016,23482,Anchorage,AK,6,332675,0,106.3,7/1/2016,-4619,159
5/1/2016,23482,Anchorage,AK,6.1,330896,0.1,38,8/1/2016,-3878,160
6/1/2016,23482,Anchorage,AK,6.1,329230,0,38,9/1/2016,-2495,161
7/1/2016,23482,Anchorage,AK,6.2,328056,0.1,162.4,10/1/2016,-1133,162
8/1/2016,23482,Anchorage,AK,6.2,327018,0,95.9,11/1/2016,207,163
9/1/2016,23482,Anchorage,AK,6.3,326735,0.1,-17.5,12/1/2016,20,164
10/1/2016,23482,Anchorage,AK,6.3,326923,0,128.7,1/1/2017,-902,165
11/1/2016,23482,Anchorage,AK,6.4,327225,0.1,128.7,2/1/2017,-2830,166
12/1/2016,23482,Anchorage,AK,6.4,326755,0,258.8,3/1/2017,-3420,167
1/1/2017,23482,Anchorage,AK,6.4,326021,0,261,4/1/2017,-3691,168
2/1/2017,23482,Anchorage,AK,6.4,324395,0,261,5/1/2017,-1657,169
3/1/2017,23482,Anchorage,AK,6.4,323335,0,37.2,6/1/2017,117,170
4/1/2017,23482,Anchorage,AK,6.4,322330,0,97,7/1/2017,1933,171
5/1/2017,23482,Anchorage,AK,6.4,322738,0,97,8/1/2017,2523,172
6/1/2017,23482,Anchorage,AK,6.4,323452,0,169.2,9/1/2017,2761,173
7/1/2017,23482,Anchorage,AK,6.4,324263,0,127.2,10/1/2017,3010,174
8/1/2017,23482,Anchorage,AK,6.4,325261,0,127.2,11/1/2017,2202,175
9/1/2017,23482,Anchorage,AK,6.4,326213,0,192.4,12/1/2017,1815,176
10/1/2017,23482,Anchorage,AK,6.4,327273,0,369,1/1/2018,1366,177
11/1/2017,23482,Anchorage,AK,6.4,327463,0,369,2/1/2018,1266,178
12/1/2017,23482,Anchorage,AK,6.3,328028,-0.1,222.3,3/1/2018,619,179
1/1/2018,23482,Anchorage,AK,6.2,328639,-0.1,148.1,4/1/2018,-1988,180
2/1/2018,23482,Anchorage,AK,6.2,328729,0,148.1,5/1/2018,-1897,181
3/1/2018,23482,Anchorage,AK,6.1,328647,-0.1,-401.5,6/1/2018,-1553,182
4/1/2018,23482,Anchorage,AK,6.1,326651,0,54.6,7/1/2018,2471,183
5/1/2018,23482,Anchorage,AK,6,326832,-0.1,54.5,8/1/2018,2784,184
6/1/2018,23482,Anchorage,AK,6,327094,0,97.4,9/1/2018,2297,185
7/1/2018,23482,Anchorage,AK,6,329122,0,338.3,10/1/2018,102,186
8/1/2018,23482,Anchorage,AK,5.9,329616,-0.1,338.3,11/1/2018,-325,187
9/1/2018,23482,Anchorage,AK,5.9,329391,0,-118.1,12/1/2018,354,188
10/1/2018,23482,Anchorage,AK,5.9,329224,0,-118.1,1/1/2019,939,189
11/1/2018,23482,Anchorage,AK,5.9,329291,0,-44,2/1/2019,5185,190
12/1/2018,23482,Anchorage,AK,5.9,329745,0,-435.3,3/1/2019,9306,191
1/1/2019,23482,Anchorage,AK,5.9,330163,0,-435.3,4/1/2019,16090,192
2/1/2019,23482,Anchorage,AK,5.9,334476,0,947.8,5/1/2019,14843,193
3/1/2019,23482,Anchorage,AK,5.8,339051,-0.1,131.4,6/1/2019,13114,194
4/1/2019,23482,Anchorage,AK,5.8,346253,0,336.4,7/1/2019,7161,195
5/1/2019,23482,Anchorage,AK,5.7,349319,-0.1,-583.7,8/1/2019,6275,196
6/1/2019,23482,Anchorage,AK,5.7,352165,0,345.8,9/1/2019,5856,197
7/1/2019,23482,Anchorage,AK,5.6,353414,-0.1,427.3,10/1/2019,6643,198
2/1/2003,37211,Atlanta,GA,5.1,209260,5.1,-212,5/1/2003,1681,1
3/1/2003,37211,Atlanta,GA,5.1,210151,0,-87.2,6/1/2003,941,2
4/1/2003,37211,Atlanta,GA,5.1,210555,0,249,7/1/2003,935,3
5/1/2003,37211,Atlanta,GA,5.1,210941,0,180.4,8/1/2003,761,4
6/1/2003,37211,Atlanta,GA,5.1,211092,0,58.4,9/1/2003,816,5
7/1/2003,37211,Atlanta,GA,5,211490,-0.1,134.2,10/1/2003,507,6
8/1/2003,37211,Atlanta,GA,4.9,211702,-0.1,91.7,11/1/2003,385,7
9/1/2003,37211,Atlanta,GA,4.8,211908,-0.1,110.9,12/1/2003,781,8
10/1/2003,37211,Atlanta,GA,4.6,211997,-0.2,70.7,1/1/2004,1684,9
11/1/2003,37211,Atlanta,GA,4.5,212087,-0.1,155,2/1/2004,3084,10
12/1/2003,37211,Atlanta,GA,4.4,212689,-0.1,135.5,3/1/2004,3521,11
1/1/2004,37211,Atlanta,GA,4.3,213681,-0.1,-14,4/1/2004,3800,12
2/1/2004,37211,Atlanta,GA,4.3,215171,0,20.8,5/1/2004,3302,13
3/1/2004,37211,Atlanta,GA,4.4,216210,0.1,-11.4,6/1/2004,3123,14
4/1/2004,37211,Atlanta,GA,4.6,217481,0.2,-64.6,7/1/2004,2501,15
5/1/2004,37211,Atlanta,GA,4.7,218473,0.1,12.4,8/1/2004,2667,16
6/1/2004,37211,Atlanta,GA,4.8,219333,0.1,60.6,9/1/2004,3143,17
7/1/2004,37211,Atlanta,GA,4.8,219982,0,-103.4,10/1/2004,3904,18
8/1/2004,37211,Atlanta,GA,4.9,221140,0.1,-70.5,11/1/2004,3890,19
9/1/2004,37211,Atlanta,GA,5,222476,0.1,18.2,12/1/2004,3922,20
10/1/2004,37211,Atlanta,GA,5,223886,0,160.6,1/1/2005,3726,21
11/1/2004,37211,Atlanta,GA,5.1,225030,0.1,183.8,2/1/2005,3797,22
12/1/2004,37211,Atlanta,GA,5.2,226398,0.1,-12,3/1/2005,3668,23
1/1/2005,37211,Atlanta,GA,5.3,227612,0.1,9.3,4/1/2005,4012,24
2/1/2005,37211,Atlanta,GA,5.3,228827,0,-28.9,5/1/2005,4466,25
3/1/2005,37211,Atlanta,GA,5.4,230066,0.1,-94.3,6/1/2005,4821,26
4/1/2005,37211,Atlanta,GA,5.4,231624,0,-140.5,7/1/2005,4383,27
5/1/2005,37211,Atlanta,GA,5.3,233293,-0.1,-2.6,8/1/2005,3953,28
6/1/2005,37211,Atlanta,GA,5.3,234887,0,75.9,9/1/2005,3510,29
7/1/2005,37211,Atlanta,GA,5.2,236007,-0.1,126.1,10/1/2005,3432,30
8/1/2005,37211,Atlanta,GA,5.2,237246,0,-11.7,11/1/2005,2955,31
9/1/2005,37211,Atlanta,GA,5.9,238397,0.7,16,12/1/2005,2401,32
10/1/2005,37211,Atlanta,GA,5.6,239439,-0.3,43.1,1/1/2006,2245,33
11/1/2005,37211,Atlanta,GA,5.4,240201,-0.2,31.6,2/1/2006,2312,34
12/1/2005,37211,Atlanta,GA,5.2,240798,-0.2,21.2,3/1/2006,2147,35
1/1/2006,37211,Atlanta,GA,5,241684,-0.2,47.1,4/1/2006,1081,36
2/1/2006,37211,Atlanta,GA,4.8,242513,-0.2,70.1,5/1/2006,236,37
3/1/2006,37211,Atlanta,GA,4.7,242945,-0.1,44.7,6/1/2006,27,38
4/1/2006,37211,Atlanta,GA,4.7,242765,0,20.9,7/1/2006,1254,39
5/1/2006,37211,Atlanta,GA,4.7,242749,0,-12.8,8/1/2006,1723,40
6/1/2006,37211,Atlanta,GA,4.7,242972,0,-34.3,9/1/2006,2173,41
7/1/2006,37211,Atlanta,GA,4.7,244019,0,34.6,10/1/2006,1781,42
8/1/2006,37211,Atlanta,GA,4.7,244472,0,1,11/1/2006,2300,43
9/1/2006,37211,Atlanta,GA,4.6,245145,-0.1,153.7,12/1/2006,2466,44
10/1/2006,37211,Atlanta,GA,4.5,245800,-0.1,106.7,1/1/2007,2608,45
11/1/2006,37211,Atlanta,GA,4.5,246772,0,142.9,2/1/2007,2378,46
12/1/2006,37211,Atlanta,GA,4.3,247611,-0.2,112.6,3/1/2007,2466,47
1/1/2007,37211,Atlanta,GA,4.2,248408,-0.1,-26.9,4/1/2007,1800,48
2/1/2007,37211,Atlanta,GA,4.2,249150,0,-23.4,5/1/2007,979,49
3/1/2007,37211,Atlanta,GA,4.1,250077,-0.1,11.8,6/1/2007,-287,50
4/1/2007,37211,Atlanta,GA,4.1,250208,0,236.6,7/1/2007,-529,51
5/1/2007,37211,Atlanta,GA,4.2,250129,0.1,267,8/1/2007,-975,52
6/1/2007,37211,Atlanta,GA,4.3,249790,0.1,-54.6,9/1/2007,-1916,53
7/1/2007,37211,Atlanta,GA,4.4,249679,0.1,-7.3,10/1/2007,-3589,54
8/1/2007,37211,Atlanta,GA,4.5,249154,0.1,-39.5,11/1/2007,-4848,55
9/1/2007,37211,Atlanta,GA,4.6,247874,0.1,133.4,12/1/2007,-5254,56
10/1/2007,37211,Atlanta,GA,4.7,246090,0.1,144.9,1/1/2008,-5246,57
11/1/2007,37211,Atlanta,GA,4.8,244306,0.1,-190.9,2/1/2008,-6470,58
12/1/2007,37211,Atlanta,GA,4.9,242620,0.1,-96.4,3/1/2008,-8210,59
1/1/2008,37211,Atlanta,GA,5,240844,0.1,-53,4/1/2008,-9400,60
2/1/2008,37211,Atlanta,GA,5.1,237836,0.1,-396.4,5/1/2008,-8602,61
3/1/2008,37211,Atlanta,GA,5.2,234410,0.1,49.9,6/1/2008,-7459,62
4/1/2008,37211,Atlanta,GA,5.4,231444,0.2,136.2,7/1/2008,-7854,63
5/1/2008,37211,Atlanta,GA,5.6,229234,0.2,-16.3,8/1/2008,-9108,64
6/1/2008,37211,Atlanta,GA,5.8,226951,0.2,-228.6,9/1/2008,-10312,65
7/1/2008,37211,Atlanta,GA,6,223590,0.2,-294.4,10/1/2008,-10541,66
8/1/2008,37211,Atlanta,GA,6.3,220126,0.3,62.5,11/1/2008,-10864,67
9/1/2008,37211,Atlanta,GA,6.8,216639,0.5,-409.4,12/1/2008,-11696,68
10/1/2008,37211,Atlanta,GA,7.2,213049,0.4,-515.4,1/1/2009,-12785,69
11/1/2008,37211,Atlanta,GA,7.7,209262,0.5,-216.7,2/1/2009,-13166,70
12/1/2008,37211,Atlanta,GA,8.1,204943,0.4,-211.8,3/1/2009,-12709,71
1/1/2009,37211,Atlanta,GA,8.5,200264,0.4,-83.9,4/1/2009,-11814,72
2/1/2009,37211,Atlanta,GA,8.9,196096,0.4,-207.9,5/1/2009,-12238,73
3/1/2009,37211,Atlanta,GA,9.3,192234,0.4,-49,6/1/2009,-12511,74
4/1/2009,37211,Atlanta,GA,9.5,188450,0.2,179.1,7/1/2009,-11623,75
5/1/2009,37211,Atlanta,GA,9.8,183858,0.3,182,8/1/2009,-9035,76
6/1/2009,37211,Atlanta,GA,10,179723,0.2,18.8,9/1/2009,-6168,77
7/1/2009,37211,Atlanta,GA,10.2,176827,0.2,269.9,10/1/2009,-4429,78
8/1/2009,37211,Atlanta,GA,10.4,174823,0.2,156,11/1/2009,-3762,79
9/1/2009,37211,Atlanta,GA,10.5,173555,0.1,88.5,12/1/2009,-4090,80
10/1/2009,37211,Atlanta,GA,10.6,172398,0.1,22.7,1/1/2010,-4717,81
11/1/2009,37211,Atlanta,GA,10.7,171061,0.1,129.6,2/1/2010,-4787,82
12/1/2009,37211,Atlanta,GA,10.7,169465,0,174.6,3/1/2010,-4143,83
1/1/2010,37211,Atlanta,GA,10.6,167681,-0.1,25.3,4/1/2010,-2439,84
2/1/2010,37211,Atlanta,GA,10.5,166274,-0.1,-64.6,5/1/2010,-638,85
3/1/2010,37211,Atlanta,GA,10.4,165322,-0.1,232.9,6/1/2010,39,86
4/1/2010,37211,Atlanta,GA,10.2,165242,-0.2,99.4,7/1/2010,-1599,87
5/1/2010,37211,Atlanta,GA,10.1,165636,-0.1,-261.8,8/1/2010,-4047,88
6/1/2010,37211,Atlanta,GA,10,165361,-0.1,-261.8,9/1/2010,-6572,89
7/1/2010,37211,Atlanta,GA,10.1,163643,0.1,213.9,10/1/2010,-7192,90
8/1/2010,37211,Atlanta,GA,10.2,161589,0.1,72.9,11/1/2010,-7591,91
9/1/2010,37211,Atlanta,GA,10.3,158789,0.1,72.8,12/1/2010,-5995,92
10/1/2010,37211,Atlanta,GA,10.4,156451,0.1,188.8,1/1/2011,-4595,93
11/1/2010,37211,Atlanta,GA,10.4,153998,0,6.3,2/1/2011,-2845,94
12/1/2010,37211,Atlanta,GA,10.4,152794,0,231.1,3/1/2011,-3284,95
1/1/2011,37211,Atlanta,GA,10.3,151856,-0.1,153.4,4/1/2011,-4738,96
2/1/2011,37211,Atlanta,GA,10.1,151153,-0.2,153.4,5/1/2011,-7053,97
3/1/2011,37211,Atlanta,GA,10,149510,-0.1,26.1,6/1/2011,-7722,98
4/1/2011,37211,Atlanta,GA,10,147118,0,193.6,7/1/2011,-6895,99
5/1/2011,37211,Atlanta,GA,10,144100,0,-76.6,8/1/2011,-5067,100
6/1/2011,37211,Atlanta,GA,10,141788,0,-76.6,9/1/2011,-3511,101
7/1/2011,37211,Atlanta,GA,10,140223,0,-84.2,10/1/2011,-2402,102
8/1/2011,37211,Atlanta,GA,10,139033,0,-224.8,11/1/2011,-1334,103
9/1/2011,37211,Atlanta,GA,9.9,138277,-0.1,-328.7,12/1/2011,-1317,104
10/1/2011,37211,Atlanta,GA,9.7,137821,-0.2,218.2,1/1/2012,-1675,105
11/1/2011,37211,Atlanta,GA,9.6,137699,-0.1,218.2,2/1/2012,-2223,106
12/1/2011,37211,Atlanta,GA,9.4,136960,-0.2,67.2,3/1/2012,-1485,107
1/1/2012,37211,Atlanta,GA,9.3,136146,-0.1,147.9,4/1/2012,-1,108
2/1/2012,37211,Atlanta,GA,9.2,135476,-0.1,207,5/1/2012,1800,109
3/1/2012,37211,Atlanta,GA,9.1,135475,-0.1,147.8,6/1/2012,2990,110
4/1/2012,37211,Atlanta,GA,9.1,136145,0,-142.6,7/1/2012,3375,111
5/1/2012,37211,Atlanta,GA,9,137276,-0.1,-142.6,8/1/2012,3034,112
6/1/2012,37211,Atlanta,GA,8.9,138465,-0.1,78.5,9/1/2012,2619,113
7/1/2012,37211,Atlanta,GA,8.8,139520,-0.1,71.3,10/1/2012,2212,114
8/1/2012,37211,Atlanta,GA,8.6,140310,-0.2,71.3,11/1/2012,2414,115
9/1/2012,37211,Atlanta,GA,8.5,141084,-0.1,34.1,12/1/2012,2900,116
10/1/2012,37211,Atlanta,GA,8.4,141732,-0.1,34.1,1/1/2013,3913,117
11/1/2012,37211,Atlanta,GA,8.4,142724,0,-53.5,2/1/2013,4216,118
12/1/2012,37211,Atlanta,GA,8.3,143984,-0.1,73.1,3/1/2013,4976,119
1/1/2013,37211,Atlanta,GA,8.3,145645,0,73.1,4/1/2013,4991,120
2/1/2013,37211,Atlanta,GA,8.2,146940,-0.1,282.7,5/1/2013,5892,121
3/1/2013,37211,Atlanta,GA,8.1,148960,-0.1,189.7,6/1/2013,5532,122
4/1/2013,37211,Atlanta,GA,8.1,150636,0,119.7,7/1/2013,6123,123
5/1/2013,37211,Atlanta,GA,8,152832,-0.1,123,8/1/2013,6323,124
6/1/2013,37211,Atlanta,GA,7.9,154492,-0.1,95.7,9/1/2013,7563,125
7/1/2013,37211,Atlanta,GA,7.8,156759,-0.1,95.7,10/1/2013,7732,126
8/1/2013,37211,Atlanta,GA,7.7,159155,-0.1,-166.9,11/1/2013,7570,127
9/1/2013,37211,Atlanta,GA,7.5,162055,-0.2,166.9,12/1/2013,6626,128
10/1/2013,37211,Atlanta,GA,7.4,164491,-0.1,166.9,1/1/2014,5958,129
11/1/2013,37211,Atlanta,GA,7.2,166725,-0.2,231.3,2/1/2014,5721,130
12/1/2013,37211,Atlanta,GA,7.1,168681,-0.1,90.5,3/1/2014,4652,131
1/1/2014,37211,Atlanta,GA,7,170449,-0.1,90.5,4/1/2014,4082,132
2/1/2014,37211,Atlanta,GA,7,172446,0,-445.4,5/1/2014,2561,133
3/1/2014,37211,Atlanta,GA,7,173333,0,415.8,6/1/2014,2928,134
4/1/2014,37211,Atlanta,GA,7,174531,0,154.8,7/1/2014,2954,135
5/1/2014,37211,Atlanta,GA,7,175007,0,11.8,8/1/2014,4000,136
6/1/2014,37211,Atlanta,GA,6.9,176261,-0.1,30.7,9/1/2014,3784,137
7/1/2014,37211,Atlanta,GA,6.9,177485,0,30.7,10/1/2014,3552,138
8/1/2014,37211,Atlanta,GA,6.7,179007,-0.2,167.3,11/1/2014,2717,139
9/1/2014,37211,Atlanta,GA,6.6,180045,-0.1,62.7,12/1/2014,2869,140
10/1/2014,37211,Atlanta,GA,6.4,181037,-0.2,62.7,1/1/2015,3223,141
11/1/2014,37211,Atlanta,GA,6.3,181724,-0.1,129.8,2/1/2015,3886,142
12/1/2014,37211,Atlanta,GA,6.1,182914,-0.2,129.8,3/1/2015,4369,143
1/1/2015,37211,Atlanta,GA,6,184260,-0.1,-91.8,4/1/2015,4442,144
2/1/2015,37211,Atlanta,GA,6,185610,0,-113.7,5/1/2015,5411,145
3/1/2015,37211,Atlanta,GA,6,187283,0,233.1,6/1/2015,5794,146
4/1/2015,37211,Atlanta,GA,5.9,188702,-0.1,38.1,7/1/2015,6069,147
5/1/2015,37211,Atlanta,GA,5.9,191021,0,105.8,8/1/2015,4803,148
6/1/2015,37211,Atlanta,GA,5.8,193077,-0.1,-119.3,9/1/2015,4126,149
7/1/2015,37211,Atlanta,GA,5.7,194771,-0.1,13.8,10/1/2015,4008,150
8/1/2015,37211,Atlanta,GA,5.6,195824,-0.1,-327.7,11/1/2015,4991,151
9/1/2015,37211,Atlanta,GA,5.5,197203,-0.1,-327.7,12/1/2015,4793,152
10/1/2015,37211,Atlanta,GA,5.4,198779,-0.1,509.7,1/1/2016,4935,153
11/1/2015,37211,Atlanta,GA,5.3,200815,-0.1,42.5,2/1/2016,4708,154
12/1/2015,37211,Atlanta,GA,5.3,201996,0,42.5,3/1/2016,5869,155
1/1/2016,37211,Atlanta,GA,5.2,203714,-0.1,-259.4,4/1/2016,6700,156
2/1/2016,37211,Atlanta,GA,5.2,205523,0,-259.4,5/1/2016,6512,157
3/1/2016,37211,Atlanta,GA,5.2,207865,0,455.1,6/1/2016,5481,158
4/1/2016,37211,Atlanta,GA,5.1,210414,-0.1,106.3,7/1/2016,3830,159
5/1/2016,37211,Atlanta,GA,5.1,212035,0,38,8/1/2016,3572,160
6/1/2016,37211,Atlanta,GA,5.1,213346,0,38,9/1/2016,2623,161
7/1/2016,37211,Atlanta,GA,5.1,214244,0,162.4,10/1/2016,2999,162
8/1/2016,37211,Atlanta,GA,5.1,215607,0,95.9,11/1/2016,3290,163
9/1/2016,37211,Atlanta,GA,5.1,215969,0,-17.5,12/1/2016,6029,164
10/1/2016,37211,Atlanta,GA,5.1,217243,0,128.7,1/1/2017,7652,165
11/1/2016,37211,Atlanta,GA,5.1,218897,0,128.7,2/1/2017,8768,166
12/1/2016,37211,Atlanta,GA,5,221998,-0.1,258.8,3/1/2017,7964,167
1/1/2017,37211,Atlanta,GA,5,224895,0,261,4/1/2017,6415,168
2/1/2017,37211,Atlanta,GA,4.9,227665,-0.1,261,5/1/2017,5144,169
3/1/2017,37211,Atlanta,GA,4.8,229962,-0.1,37.2,6/1/2017,5038,170
4/1/2017,37211,Atlanta,GA,4.8,231310,0,97,7/1/2017,6527,171
5/1/2017,37211,Atlanta,GA,4.6,232809,-0.2,97,8/1/2017,8212,172
6/1/2017,37211,Atlanta,GA,4.5,235000,-0.1,169.2,9/1/2017,10025,173
7/1/2017,37211,Atlanta,GA,4.4,237837,-0.1,127.2,10/1/2017,10797,174
8/1/2017,37211,Atlanta,GA,4.3,241021,-0.1,127.2,11/1/2017,10941,175
9/1/2017,37211,Atlanta,GA,4.2,245025,-0.1,192.4,12/1/2017,9808,176
10/1/2017,37211,Atlanta,GA,4.2,248634,0,369,1/1/2018,7689,177
11/1/2017,37211,Atlanta,GA,4.1,251962,-0.1,369,2/1/2018,5788,178
12/1/2017,37211,Atlanta,GA,4.1,254833,0,222.3,3/1/2018,4322,179
1/1/2018,37211,Atlanta,GA,4.1,256323,0,148.1,4/1/2018,6104,180
2/1/2018,37211,Atlanta,GA,4.1,257750,0,148.1,5/1/2018,8399,181
3/1/2018,37211,Atlanta,GA,4.1,259155,0,-401.5,6/1/2018,11016,182
4/1/2018,37211,Atlanta,GA,4,262427,-0.1,54.6,7/1/2018,11523,183
5/1/2018,37211,Atlanta,GA,3.9,266149,-0.1,54.5,8/1/2018,11065,184
6/1/2018,37211,Atlanta,GA,3.8,270171,-0.1,97.4,9/1/2018,10348,185
7/1/2018,37211,Atlanta,GA,3.7,273950,-0.1,338.3,10/1/2018,9737,186
8/1/2018,37211,Atlanta,GA,3.6,277214,-0.1,338.3,11/1/2018,9345,187
9/1/2018,37211,Atlanta,GA,3.5,280519,-0.1,-118.1,12/1/2018,7782,188
10/1/2018,37211,Atlanta,GA,3.5,283687,0,-118.1,1/1/2019,6662,189
11/1/2018,37211,Atlanta,GA,3.5,286559,0,-44,2/1/2019,5238,190
12/1/2018,37211,Atlanta,GA,3.6,288301,0.1,-435.3,3/1/2019,4767,191
1/1/2019,37211,Atlanta,GA,3.7,290349,0.1,-435.3,4/1/2019,3387,192
2/1/2019,37211,Atlanta,GA,3.7,291797,0,947.8,5/1/2019,2786,193
3/1/2019,37211,Atlanta,GA,3.7,293068,0,131.4,6/1/2019,1828,194
4/1/2019,37211,Atlanta,GA,3.7,293736,0,336.4,7/1/2019,1511,195
5/1/2019,37211,Atlanta,GA,3.6,294583,-0.1,-583.7,8/1/2019,1300,196
6/1/2019,37211,Atlanta,GA,3.5,294896,-0.1,345.8,9/1/2019,1515,197
7/1/2019,37211,Atlanta,GA,3.4,295247,-0.1,427.3,10/1/2019,1873,198
2/1/2003,10210,Augusta,GA,5.2,0,5.2,-212,5/1/2003,0,1
3/1/2003,10210,Augusta,GA,5.3,0,0.1,-87.2,6/1/2003,0,2
4/1/2003,10210,Augusta,GA,5.3,0,0,249,7/1/2003,0,3
5/1/2003,10210,Augusta,GA,5.5,0,0.2,180.4,8/1/2003,0,4
6/1/2003,10210,Augusta,GA,5.6,0,0.1,58.4,9/1/2003,0,5
7/1/2003,10210,Augusta,GA,5.8,0,0.2,134.2,10/1/2003,0,6
8/1/2003,10210,Augusta,GA,4.9,0,-0.9,91.7,11/1/2003,0,7
9/1/2003,10210,Augusta,GA,4.9,0,0,110.9,12/1/2003,0,8
10/1/2003,10210,Augusta,GA,4.9,0,0,70.7,1/1/2004,0,9
11/1/2003,10210,Augusta,GA,4.9,0,0,155,2/1/2004,0,10
12/1/2003,10210,Augusta,GA,4.8,0,-0.1,135.5,3/1/2004,0,11
1/1/2004,10210,Augusta,GA,4.9,0,0.1,-14,4/1/2004,0,12
2/1/2004,10210,Augusta,GA,5,0,0.1,20.8,5/1/2004,0,13
3/1/2004,10210,Augusta,GA,5.1,0,0.1,-11.4,6/1/2004,0,14
4/1/2004,10210,Augusta,GA,5.3,0,0.2,-64.6,7/1/2004,0,15
5/1/2004,10210,Augusta,GA,5.4,0,0.1,12.4,8/1/2004,0,16
6/1/2004,10210,Augusta,GA,5.5,0,0.1,60.6,9/1/2004,0,17
7/1/2004,10210,Augusta,GA,5.5,0,0,-103.4,10/1/2004,0,18
