date,city,statecode,unemployment,housing
2010-02-01,Virginia Beach,VA,7.8,269434
2010-03-01,Virginia Beach,VA,7.8,269948
2010-04-01,Virginia Beach,VA,7.8,270042
2010-05-01,Virginia Beach,VA,7.7,270037
2010-06-01,Virginia Beach,VA,7.6,269467
2010-07-01,Virginia Beach,VA,7.5,267287
2010-08-01,Virginia Beach,VA,7.4,265166
2010-09-01,Virginia Beach,VA,7.4,263213
2010-10-01,Virginia Beach,VA,7.4,262370
2010-11-01,Virginia Beach,VA,7.4,261212
2010-12-01,Virginia Beach,VA,7.4,259711
2011-01-01,Virginia Beach,VA,7.3,257230
2011-02-01,Virginia Beach,VA,7.3,254973
2011-03-01,Virginia Beach,VA,7.2,253506
2011-04-01,Virginia Beach,VA,7.2,253097
2011-05-01,Virginia Beach,VA,7.3,251758
2011-06-01,Virginia Beach,VA,7.4,249986
2011-07-01,Virginia Beach,VA,7.4,249746
2011-08-01,Virginia Beach,VA,7.4,250561
2011-09-01,Virginia Beach,VA,7.4,250974
2011-10-01,Virginia Beach,VA,7.4,250139
2011-11-01,Virginia Beach,VA,7.3,248868
2011-12-01,Virginia Beach,VA,7.2,248327
2012-01-01,Virginia Beach,VA,7.1,247816
2012-02-01,Virginia Beach,VA,7.0,247838
2012-03-01,Virginia Beach,VA,7.0,246974
2012-04-01,Virginia Beach,VA,6.9,246475
2012-05-01,Virginia Beach,VA,6.9,246834
2012-06-01,Virginia Beach,VA,6.9,247942
2012-07-01,Virginia Beach,VA,6.8,248647
2012-08-01,Virginia Beach,VA,6.7,247686
2012-09-01,Virginia Beach,VA,6.6,247405
2012-10-01,Virginia Beach,VA,6.5,247305
2012-11-01,Virginia Beach,VA,6.5,248289
2012-12-01,Virginia Beach,VA,6.4,248617
2013-01-01,Virginia Beach,VA,6.4,250013
2013-02-01,Virginia Beach,VA,6.4,251118
2013-03-01,Virginia Beach,VA,6.4,252490
2013-04-01,Virginia Beach,VA,6.3,252397
2013-05-01,Virginia Beach,VA,6.3,252208
2013-06-01,Virginia Beach,VA,6.3,251720
2013-07-01,Virginia Beach,VA,6.3,252217
2013-08-01,Virginia Beach,VA,6.2,253173
2013-09-01,Virginia Beach,VA,6.2,254053
2013-10-01,Virginia Beach,VA,6.1,255012
2013-11-01,Virginia Beach,VA,6.0,255723
2013-12-01,Virginia Beach,VA,6.0,256398
2014-01-01,Virginia Beach,VA,5.9,257149
2014-02-01,Virginia Beach,VA,5.9,257363
2014-03-01,Virginia Beach,VA,5.8,257718
2014-04-01,Virginia Beach,VA,5.8,258344
2014-05-01,Virginia Beach,VA,5.8,258857
2014-06-01,Virginia Beach,VA,5.7,259808
2014-07-01,Virginia Beach,VA,5.7,259165
2014-08-01,Virginia Beach,VA,5.6,258973
2014-09-01,Virginia Beach,VA,5.6,258532
2014-10-01,Virginia Beach,VA,5.5,259065
2014-11-01,Virginia Beach,VA,5.4,259149
2014-12-01,Virginia Beach,VA,5.4,259326
2015-01-01,Virginia Beach,VA,5.3,258857
2015-02-01,Virginia Beach,VA,5.3,259965
2015-03-01,Virginia Beach,VA,5.3,260898
2015-04-01,Virginia Beach,VA,5.2,261622
2015-05-01,Virginia Beach,VA,5.1,261815
2015-06-01,Virginia Beach,VA,4.9,262045
2015-07-01,Virginia Beach,VA,4.8,263077
2015-08-01,Virginia Beach,VA,4.7,263723
2015-09-01,Virginia Beach,VA,4.6,264609
2015-10-01,Virginia Beach,VA,4.6,264595
2015-11-01,Virginia Beach,VA,4.6,265078
2015-12-01,Virginia Beach,VA,4.6,265967
2016-01-01,Virginia Beach,VA,4.6,266913
2016-02-01,Virginia Beach,VA,4.6,266120
2016-03-01,Virginia Beach,VA,4.7,264888
2016-04-01,Virginia Beach,VA,4.7,264576
2016-05-01,Virginia Beach,VA,4.7,265147
2016-06-01,Virginia Beach,VA,4.7,265373
2016-07-01,Virginia Beach,VA,4.7,265902
2016-08-01,Virginia Beach,VA,4.7,267047
2016-09-01,Virginia Beach,VA,4.7,268052
2016-10-01,Virginia Beach,VA,4.7,268747
2016-11-01,Virginia Beach,VA,4.6,269020
2016-12-01,Virginia Beach,VA,4.5,268802
2017-01-01,Virginia Beach,VA,4.4,268954
2017-02-01,Virginia Beach,VA,4.4,269491
2017-03-01,Virginia Beach,VA,4.3,270955
2017-04-01,Virginia Beach,VA,4.2,272149
2017-05-01,Virginia Beach,VA,4.2,273461
2017-06-01,Virginia Beach,VA,4.1,274523
2017-07-01,Virginia Beach,VA,4.1,274721
2017-08-01,Virginia Beach,VA,4.0,274150
2017-09-01,Virginia Beach,VA,4.0,273808
2017-10-01,Virginia Beach,VA,3.9,274040
2017-11-01,Virginia Beach,VA,3.8,274510
2017-12-01,Virginia Beach,VA,3.7,275336
2018-01-01,Virginia Beach,VA,3.6,275961
2018-02-01,Virginia Beach,VA,3.5,276698
2018-03-01,Virginia Beach,VA,3.4,276831
2018-04-01,Virginia Beach,VA,3.3,277173
2018-05-01,Virginia Beach,VA,3.3,277514
2018-06-01,Virginia Beach,VA,3.2,278078
2018-07-01,Virginia Beach,VA,3.2,278928
2018-08-01,Virginia Beach,VA,3.1,279886
2018-09-01,Virginia Beach,VA,3.1,280305
2018-10-01,Virginia Beach,VA,3.1,280622
2018-11-01,Virginia Beach,VA,3.1,281043
2018-12-01,Virginia Beach,VA,3.1,281530
2019-01-01,Virginia Beach,VA,3.1,281313
2019-02-01,Virginia Beach,VA,3.2,281436
2019-03-01,Virginia Beach,VA,3.2,281943
2019-04-01,Virginia Beach,VA,3.2,282801
2019-05-01,Virginia Beach,VA,3.2,283033
2019-06-01,Virginia Beach,VA,3.2,283354
2019-07-01,Virginia Beach,VA,3.1,283847
2019-08-01,Virginia Beach,VA,3.1,284578
2019-09-01,Virginia Beach,VA,3.0,285689
2019-10-01,Virginia Beach,VA,2.9,286749
2019-11-01,Virginia Beach,VA,2.9,287744
2019-12-01,Virginia Beach,VA,2.9,288670
2020-01-01,Virginia Beach,VA,2.9,290231
2003-01-01,Wichita,KS,6.1,98254
2003-02-01,Wichita,KS,6.1,98245
2003-03-01,Wichita,KS,6.1,97567
2003-04-01,Wichita,KS,6.2,96099
2003-05-01,Wichita,KS,6.3,95481
2003-06-01,Wichita,KS,7.5,95737
2003-07-01,Wichita,KS,7.3,97078
2003-08-01,Wichita,KS,7.0,97885
2003-09-01,Wichita,KS,6.9,98769
2003-10-01,Wichita,KS,6.8,99285
2003-11-01,Wichita,KS,6.7,99055
2003-12-01,Wichita,KS,6.6,98904
2004-01-01,Wichita,KS,6.5,98536
2004-02-01,Wichita,KS,6.5,98707
2004-03-01,Wichita,KS,6.4,99303
2004-04-01,Wichita,KS,6.2,100649
2004-05-01,Wichita,KS,6.1,101610
2004-06-01,Wichita,KS,6.0,102028
2004-07-01,Wichita,KS,6.0,101897
2004-08-01,Wichita,KS,5.9,102164
2004-09-01,Wichita,KS,5.8,102472
2004-10-01,Wichita,KS,5.8,102854
2004-11-01,Wichita,KS,5.7,103133
2004-12-01,Wichita,KS,5.7,103416
2005-01-01,Wichita,KS,5.6,103794
2005-02-01,Wichita,KS,5.6,104270
2005-03-01,Wichita,KS,5.5,104764
2005-04-01,Wichita,KS,5.4,105164
2005-05-01,Wichita,KS,5.4,105629
2005-06-01,Wichita,KS,5.4,106114
2005-07-01,Wichita,KS,5.4,106551
2005-08-01,Wichita,KS,5.4,106831
2005-09-01,Wichita,KS,5.4,107050
2005-10-01,Wichita,KS,5.3,107275
2005-11-01,Wichita,KS,5.2,107547
2005-12-01,Wichita,KS,5.1,107754
2006-01-01,Wichita,KS,5.0,108015
2006-02-01,Wichita,KS,4.9,108254
2006-03-01,Wichita,KS,4.8,108553
2006-04-01,Wichita,KS,4.7,108766
2006-05-01,Wichita,KS,4.6,109100
2006-06-01,Wichita,KS,4.6,109420
2006-07-01,Wichita,KS,4.5,109723
2006-08-01,Wichita,KS,4.4,110028
2006-09-01,Wichita,KS,4.4,110354
2006-10-01,Wichita,KS,4.4,110764
2006-11-01,Wichita,KS,4.4,111245
2006-12-01,Wichita,KS,4.3,111865
2007-01-01,Wichita,KS,4.3,112515
2007-02-01,Wichita,KS,4.3,112980
2007-03-01,Wichita,KS,4.2,113302
2007-04-01,Wichita,KS,4.2,113731
2007-05-01,Wichita,KS,4.2,113890
2007-06-01,Wichita,KS,4.2,114151
2007-07-01,Wichita,KS,4.1,114260
2007-08-01,Wichita,KS,4.1,114592
2007-09-01,Wichita,KS,4.1,114770
2007-10-01,Wichita,KS,4.1,115072
2007-11-01,Wichita,KS,4.1,115276
2007-12-01,Wichita,KS,4.1,115446
2008-01-01,Wichita,KS,4.1,115625
2008-02-01,Wichita,KS,4.1,115835
2008-03-01,Wichita,KS,4.1,116037
2008-04-01,Wichita,KS,4.1,115704
2008-05-01,Wichita,KS,4.2,115890
2008-06-01,Wichita,KS,4.3,116042
2008-07-01,Wichita,KS,4.4,116432
2008-08-01,Wichita,KS,4.5,116510
2008-09-01,Wichita,KS,4.7,116829
2008-10-01,Wichita,KS,4.9,117046
2008-11-01,Wichita,KS,5.1,117161
2008-12-01,Wichita,KS,5.4,116982
2009-01-01,Wichita,KS,5.7,116489
2009-02-01,Wichita,KS,6.1,116413
2009-03-01,Wichita,KS,6.5,116502
2009-04-01,Wichita,KS,8.2,117349
2009-05-01,Wichita,KS,8.5,117665
2009-06-01,Wichita,KS,8.8,117879
2009-07-01,Wichita,KS,9.0,118120
2009-08-01,Wichita,KS,9.1,118504
2009-09-01,Wichita,KS,9.2,118889
2009-10-01,Wichita,KS,9.2,119155
2009-11-01,Wichita,KS,9.1,119406
2009-12-01,Wichita,KS,9.0,119731
2010-01-01,Wichita,KS,8.9,120128
2010-02-01,Wichita,KS,8.8,120134
2010-03-01,Wichita,KS,8.7,120012
2010-04-01,Wichita,KS,8.6,119518
2010-05-01,Wichita,KS,8.6,119164
2010-06-01,Wichita,KS,8.5,118872
2010-07-01,Wichita,KS,8.5,118567
2010-08-01,Wichita,KS,8.5,118019
2010-09-01,Wichita,KS,8.5,117406
2010-10-01,Wichita,KS,8.5,116778
2010-11-01,Wichita,KS,8.5,116223
2010-12-01,Wichita,KS,8.5,115722
2011-01-01,Wichita,KS,8.4,115382
2011-02-01,Wichita,KS,8.2,115069
2011-03-01,Wichita,KS,8.1,114545
2011-04-01,Wichita,KS,7.9,113926
2011-05-01,Wichita,KS,7.8,113703
2011-06-01,Wichita,KS,7.7,113415
2011-07-01,Wichita,KS,7.6,112875
2011-08-01,Wichita,KS,7.5,112286
2011-09-01,Wichita,KS,7.5,111794
2011-10-01,Wichita,KS,7.5,111605
2011-11-01,Wichita,KS,7.4,111186
2011-12-01,Wichita,KS,7.3,110973
2012-01-01,Wichita,KS,7.2,110551
2012-02-01,Wichita,KS,7.1,110411
2012-03-01,Wichita,KS,7.0,110380
2012-04-01,Wichita,KS,6.9,110520
2012-05-01,Wichita,KS,6.8,110306
2012-06-01,Wichita,KS,6.7,110314
2012-07-01,Wichita,KS,6.6,110355
2012-08-01,Wichita,KS,6.5,110638
2012-09-01,Wichita,KS,6.5,110489
2012-10-01,Wichita,KS,6.4,110079
2012-11-01,Wichita,KS,6.4,110076
2012-12-01,Wichita,KS,6.4,109878
2013-01-01,Wichita,KS,6.3,109911
2013-02-01,Wichita,KS,6.2,109641
2013-03-01,Wichita,KS,6.2,109724
2013-04-01,Wichita,KS,6.1,109790
2013-05-01,Wichita,KS,6.1,110002
2013-06-01,Wichita,KS,6.1,109859
2013-07-01,Wichita,KS,6.0,109874
2013-08-01,Wichita,KS,5.9,109717
2013-09-01,Wichita,KS,5.8,109924
2013-10-01,Wichita,KS,5.7,110194
2013-11-01,Wichita,KS,5.6,110184
2013-12-01,Wichita,KS,5.6,110279
2014-01-01,Wichita,KS,5.5,110375
2014-02-01,Wichita,KS,5.5,110597
2014-03-01,Wichita,KS,5.4,110640
2014-04-01,Wichita,KS,5.4,110561
2014-05-01,Wichita,KS,5.3,110192
2014-06-01,Wichita,KS,5.3,109972
2014-07-01,Wichita,KS,5.2,109858
2014-08-01,Wichita,KS,5.1,110220
2014-09-01,Wichita,KS,5.0,110552
2014-10-01,Wichita,KS,5.0,110820
2014-11-01,Wichita,KS,4.9,111213
2014-12-01,Wichita,KS,4.9,111620
2015-01-01,Wichita,KS,4.9,111989
2015-02-01,Wichita,KS,4.9,112343
2015-03-01,Wichita,KS,4.9,112649
2015-04-01,Wichita,KS,4.9,113141
2015-05-01,Wichita,KS,4.8,113864
2015-06-01,Wichita,KS,4.7,114738
2015-07-01,Wichita,KS,4.6,115360
2015-08-01,Wichita,KS,4.5,115517
2015-09-01,Wichita,KS,4.4,115503
2015-10-01,Wichita,KS,4.4,115604
2015-11-01,Wichita,KS,4.4,115847
2015-12-01,Wichita,KS,4.4,116019
2016-01-01,Wichita,KS,4.4,116299
2016-02-01,Wichita,KS,4.4,116471
2016-03-01,Wichita,KS,4.4,116644
2016-04-01,Wichita,KS,4.5,116675
2016-05-01,Wichita,KS,4.5,116963
2016-06-01,Wichita,KS,4.6,117103
2016-07-01,Wichita,KS,4.6,117500
2016-08-01,Wichita,KS,4.7,117748
2016-09-01,Wichita,KS,4.7,118294
2016-10-01,Wichita,KS,4.6,118819
2016-11-01,Wichita,KS,4.6,119234
2016-12-01,Wichita,KS,4.5,119739
2017-01-01,Wichita,KS,4.4,120067
2017-02-01,Wichita,KS,4.3,120685
2017-03-01,Wichita,KS,4.3,121284
2017-04-01,Wichita,KS,4.2,121935
2017-05-01,Wichita,KS,4.2,122021
2017-06-01,Wichita,KS,4.2,122127
2017-07-01,Wichita,KS,4.2,122217
2017-08-01,Wichita,KS,4.2,123022
2017-09-01,Wichita,KS,4.1,123756
2017-10-01,Wichita,KS,4.0,124399
2017-11-01,Wichita,KS,4.0,124627
2017-12-01,Wichita,KS,3.9,124787
2018-01-01,Wichita,KS,3.9,125026
2018-02-01,Wichita,KS,3.9,125269
2018-03-01,Wichita,KS,3.8,125506
2018-04-01,Wichita,KS,3.8,125686
2018-05-01,Wichita,KS,3.7,126061
2018-06-01,Wichita,KS,3.7,126434
2018-07-01,Wichita,KS,3.6,126791
2018-08-01,Wichita,KS,3.6,127057
2018-09-01,Wichita,KS,3.6,127425
2018-10-01,Wichita,KS,3.6,127983
2018-11-01,Wichita,KS,3.6,128976
2018-12-01,Wichita,KS,3.6,130072
2019-01-01,Wichita,KS,3.7,130828
2019-02-01,Wichita,KS,3.7,131155
2019-03-01,Wichita,KS,3.7,131409
2019-04-01,Wichita,KS,3.7,131985
2019-05-01,Wichita,KS,3.7,132702
2019-06-01,Wichita,KS,3.6,133446
2019-07-01,Wichita,KS,3.6,134187
2019-08-01,Wichita,KS,3.5,134720
2019-09-01,Wichita,KS,3.5,135181
2019-10-01,Wichita,KS,3.4,135569
2019-11-01,Wichita,KS,3.4,135876
2019-12-01,Wichita,KS,3.4,136150
2020-01-01,Wichita,KS,3.4,136712
2003-01-01,York,PA,5.1,181184
2003-02-01,York,PA,5.1,181253
2003-03-01,York,PA,5.1,181118
2003-04-01,York,PA,5.0,180938
2003-05-01,York,PA,4.9,180750
2003-06-01,York,PA,4.9,180297
2003-07-01,York,PA,4.8,180635
2003-08-01,York,PA,4.8,181064
2003-09-01,York,PA,4.8,182969
2003-10-01,York,PA,4.7,183912
2003-11-01,York,PA,4.7,184706
2003-12-01,York,PA,4.7,184223
2004-01-01,York,PA,4.7,184320
2004-02-01,York,PA,4.7,184782
2004-03-01,York,PA,4.6,185520
2004-04-01,York,PA,4.6,186331
2004-05-01,York,PA,4.5,186972
2004-06-01,York,PA,4.5,187830
2004-07-01,York,PA,4.4,188693
2004-08-01,York,PA,4.4,189948
2004-09-01,York,PA,4.4,190669
2004-10-01,York,PA,4.3,191792
2004-11-01,York,PA,4.3,193003
2004-12-01,York,PA,4.3,195253
2005-01-01,York,PA,4.4,197314
2005-02-01,York,PA,4.4,198386
2005-03-01,York,PA,4.4,199299
2005-04-01,York,PA,4.3,200511
2005-05-01,York,PA,4.3,202317
2005-06-01,York,PA,4.2,204799
2005-07-01,York,PA,4.1,206882
2005-08-01,York,PA,4.1,209541
2005-09-01,York,PA,4.1,211906
2005-10-01,York,PA,4.1,214069
2005-11-01,York,PA,4.1,215986
2005-12-01,York,PA,4.1,217203
2006-01-01,York,PA,4.0,219038
2006-02-01,York,PA,4.0,221156
2006-03-01,York,PA,4.1,223164
2006-04-01,York,PA,4.1,224773
2006-05-01,York,PA,4.1,226022
2006-06-01,York,PA,4.1,227277
2006-07-01,York,PA,4.1,229038
2006-08-01,York,PA,4.0,230152
2006-09-01,York,PA,3.9,231439
2006-10-01,York,PA,3.9,232894
2006-11-01,York,PA,3.8,234987
2006-12-01,York,PA,3.8,236719
2007-01-01,York,PA,3.7,238120
2007-02-01,York,PA,3.7,239609
2007-03-01,York,PA,3.7,242288
2007-04-01,York,PA,3.7,244610
2007-05-01,York,PA,3.7,246692
2007-06-01,York,PA,3.7,248523
2007-07-01,York,PA,3.7,250161
2007-08-01,York,PA,3.8,251730
2007-09-01,York,PA,3.9,252376
2007-10-01,York,PA,3.9,253145
2007-11-01,York,PA,4.0,252728
2007-12-01,York,PA,4.0,252766
2008-01-01,York,PA,4.1,252050
2008-02-01,York,PA,4.1,250789
2008-03-01,York,PA,4.1,248548
2008-04-01,York,PA,4.2,246798
2008-05-01,York,PA,4.3,246332
2008-06-01,York,PA,4.4,244967
2008-07-01,York,PA,4.6,242678
2008-08-01,York,PA,4.8,239697
2008-09-01,York,PA,5.0,237571
2008-10-01,York,PA,5.4,235731
2008-11-01,York,PA,5.7,234212
2008-12-01,York,PA,6.2,232772
2009-01-01,York,PA,6.7,231550
2009-02-01,York,PA,7.2,230924
2009-03-01,York,PA,7.6,229972
2009-04-01,York,PA,7.9,228678
2009-05-01,York,PA,8.2,226381
2009-06-01,York,PA,8.3,224899
2009-07-01,York,PA,8.4,224825
2009-08-01,York,PA,8.5,225345
2009-09-01,York,PA,8.6,226045
2009-10-01,York,PA,8.7,225145
2009-11-01,York,PA,8.8,225139
2009-12-01,York,PA,8.9,225046
2010-01-01,York,PA,8.8,226117
2010-02-01,York,PA,8.8,225833
2010-03-01,York,PA,8.8,225057
2010-04-01,York,PA,8.7,224594
2010-05-01,York,PA,8.5,224110
2010-06-01,York,PA,8.3,223122
2010-07-01,York,PA,8.2,220848
2010-08-01,York,PA,8.2,219369
2010-09-01,York,PA,8.1,216838
2010-10-01,York,PA,8.1,214361
2010-11-01,York,PA,8.0,210666
2010-12-01,York,PA,7.9,207776
2011-01-01,York,PA,7.7,203263
2011-02-01,York,PA,7.5,199847
2011-03-01,York,PA,7.4,197799
2011-04-01,York,PA,7.3,196351
2011-05-01,York,PA,7.4,194263
2011-06-01,York,PA,7.4,190644
2011-07-01,York,PA,7.5,187059
2011-08-01,York,PA,7.6,182672
2011-09-01,York,PA,7.6,179506
2011-10-01,York,PA,7.7,177971
2011-11-01,York,PA,7.6,176717
2011-12-01,York,PA,7.5,174361
2012-01-01,York,PA,7.4,172818
2012-02-01,York,PA,7.3,171995
2012-03-01,York,PA,7.3,170731
2012-04-01,York,PA,7.4,168047
2012-05-01,York,PA,7.4,165555
2012-06-01,York,PA,7.5,164669
2012-07-01,York,PA,7.5,164199
2012-08-01,York,PA,7.5,163997
2012-09-01,York,PA,7.5,162795
2012-10-01,York,PA,7.5,162028
2012-11-01,York,PA,7.4,160512
2012-12-01,York,PA,7.3,159876
2013-01-01,York,PA,7.2,158360
2013-02-01,York,PA,7.1,156800
2013-03-01,York,PA,7.0,155087
2013-04-01,York,PA,6.9,154362
2013-05-01,York,PA,6.8,154027
2013-06-01,York,PA,6.7,153666
2013-07-01,York,PA,6.7,153180
2013-08-01,York,PA,6.6,152798
2013-09-01,York,PA,6.6,153171
2013-10-01,York,PA,6.4,151637
2013-11-01,York,PA,6.3,150881
2013-12-01,York,PA,6.1,149734
2014-01-01,York,PA,6.0,149110
2014-02-01,York,PA,5.8,148008
2014-03-01,York,PA,5.6,146851
2014-04-01,York,PA,5.5,146076
2014-05-01,York,PA,5.3,145953
2014-06-01,York,PA,5.2,146027
2014-07-01,York,PA,5.7,146117
2014-08-01,York,PA,5.4,145191
2014-09-01,York,PA,5.2,143740
2014-10-01,York,PA,5.1,143428
2014-11-01,York,PA,5.0,143885
2014-12-01,York,PA,5.0,143922
2015-01-01,York,PA,5.0,144781
2015-02-01,York,PA,5.0,145205
2015-03-01,York,PA,5.0,145695
2015-04-01,York,PA,4.9,144884
2015-05-01,York,PA,4.9,143001
2015-06-01,York,PA,4.8,141362
2015-07-01,York,PA,4.7,139806
2015-08-01,York,PA,4.7,139331
2015-09-01,York,PA,4.6,138825
2015-10-01,York,PA,4.5,139118
2015-11-01,York,PA,4.5,139321
2015-12-01,York,PA,4.5,140274
2016-01-01,York,PA,4.5,140426
2016-02-01,York,PA,4.6,139748
2016-03-01,York,PA,4.6,138979
2016-04-01,York,PA,4.6,138875
2016-05-01,York,PA,4.7,139690
2016-06-01,York,PA,4.7,140625
2016-07-01,York,PA,4.7,141604
2016-08-01,York,PA,4.7,142659
2016-09-01,York,PA,4.7,143530
2016-10-01,York,PA,4.6,143155
2016-11-01,York,PA,4.6,142567
2016-12-01,York,PA,4.5,141627
2017-01-01,York,PA,4.4,140828
2017-02-01,York,PA,4.4,141517
2017-03-01,York,PA,4.4,142140
2017-04-01,York,PA,4.4,143336
2017-05-01,York,PA,4.4,143669
2017-06-01,York,PA,4.4,144458
2017-07-01,York,PA,4.4,145611
2017-08-01,York,PA,4.4,146790
2017-09-01,York,PA,4.3,148249
2017-10-01,York,PA,4.3,148912
2017-11-01,York,PA,4.2,148642
2017-12-01,York,PA,4.1,148561
2018-01-01,York,PA,4.1,149033
2018-02-01,York,PA,4.0,150451
2018-03-01,York,PA,4.0,152526
2018-04-01,York,PA,3.9,154562
2018-05-01,York,PA,3.9,156724
2018-06-01,York,PA,3.9,157543
2018-07-01,York,PA,3.9,157067
2018-08-01,York,PA,3.9,155750
2018-09-01,York,PA,3.8,154831
2018-10-01,York,PA,3.8,155299
2018-11-01,York,PA,3.8,156947
2018-12-01,York,PA,3.8,158398
2019-01-01,York,PA,3.7,159795
2019-02-01,York,PA,3.6,160687
2019-03-01,York,PA,3.5,161118
2019-04-01,York,PA,3.4,161644
2019-05-01,York,PA,3.3,161799
2019-06-01,York,PA,3.3,162843
2019-07-01,York,PA,3.4,164754
2019-08-01,York,PA,3.5,167302
2019-09-01,York,PA,3.6,169435
2019-10-01,York,PA,3.7,171170
2019-11-01,York,PA,3.8,172518
2019-12-01,York,PA,4.0,174037
2020-01-01,York,PA,4.0,175406
2003-01-01,Youngstown,OH,7.0,28457
2003-02-01,Youngstown,OH,7.2,28492
2003-03-01,Youngstown,OH,7.3,28468
2003-04-01,Youngstown,OH,7.4,28477
2003-05-01,Youngstown,OH,7.5,28559
2003-06-01,Youngstown,OH,7.5,28567
2003-07-01,Youngstown,OH,7.4,28484
2003-08-01,Youngstown,OH,7.3,28357
2003-09-01,Youngstown,OH,7.2,28232
2003-10-01,Youngstown,OH,7.1,28190
2003-11-01,Youngstown,OH,7.1,28144
2003-12-01,Youngstown,OH,7.1,28144
2004-01-01,Youngstown,OH,7.2,28162
2004-02-01,Youngstown,OH,7.3,28192
2004-03-01,Youngstown,OH,7.4,28211
2004-04-01,Youngstown,OH,7.4,28207
2004-05-01,Youngstown,OH,7.4,28236
2004-06-01,Youngstown,OH,7.4,28388
2004-07-01,Youngstown,OH,7.5,28665
2004-08-01,Youngstown,OH,7.6,29156
2004-09-01,Youngstown,OH,7.7,29501
2004-10-01,Youngstown,OH,7.7,29791
2004-11-01,Youngstown,OH,7.7,30060
2004-12-01,Youngstown,OH,7.6,30376
2005-01-01,Youngstown,OH,7.5,30681
2005-02-01,Youngstown,OH,7.3,30806
2005-03-01,Youngstown,OH,7.1,31041
2005-04-01,Youngstown,OH,7.0,31321
2005-05-01,Youngstown,OH,6.9,31525
2005-06-01,Youngstown,OH,6.8,31630
2005-07-01,Youngstown,OH,6.7,31758
2005-08-01,Youngstown,OH,6.7,31757
2005-09-01,Youngstown,OH,6.7,31915
2005-10-01,Youngstown,OH,6.6,32050
2005-11-01,Youngstown,OH,6.6,32093
2005-12-01,Youngstown,OH,6.4,31977
2006-01-01,Youngstown,OH,6.3,31767
2006-02-01,Youngstown,OH,6.2,31816
2006-03-01,Youngstown,OH,6.2,31866
2006-04-01,Youngstown,OH,6.2,31873
2006-05-01,Youngstown,OH,6.2,31940
2006-06-01,Youngstown,OH,6.3,31903
2006-07-01,Youngstown,OH,6.3,31936
2006-08-01,Youngstown,OH,6.3,31772
2006-09-01,Youngstown,OH,6.2,31694
2006-10-01,Youngstown,OH,6.2,31476
2006-11-01,Youngstown,OH,6.1,31399
2006-12-01,Youngstown,OH,6.1,31373
2007-01-01,Youngstown,OH,6.1,31582
2007-02-01,Youngstown,OH,6.1,31729
2007-03-01,Youngstown,OH,6.1,31739
2007-04-01,Youngstown,OH,6.1,31432
2007-05-01,Youngstown,OH,6.1,31133
2007-06-01,Youngstown,OH,6.1,30803
2007-07-01,Youngstown,OH,6.0,30475
2007-08-01,Youngstown,OH,6.0,30032
2007-09-01,Youngstown,OH,6.1,29448
2007-10-01,Youngstown,OH,6.1,29025
2007-11-01,Youngstown,OH,6.2,28826
2007-12-01,Youngstown,OH,6.2,28750
2008-01-01,Youngstown,OH,6.2,28414
2008-02-01,Youngstown,OH,6.2,27966
2008-03-01,Youngstown,OH,6.3,27545
2008-04-01,Youngstown,OH,6.5,27520
2008-05-01,Youngstown,OH,6.7,27356
2008-06-01,Youngstown,OH,6.9,27314
2008-07-01,Youngstown,OH,7.2,26932
2008-08-01,Youngstown,OH,7.5,27010
2008-09-01,Youngstown,OH,7.8,27166
2008-10-01,Youngstown,OH,8.1,27571
2008-11-01,Youngstown,OH,8.4,27456
2008-12-01,Youngstown,OH,8.8,27142
2009-01-01,Youngstown,OH,11.6,26779
2009-02-01,Youngstown,OH,12.1,26504
2009-03-01,Youngstown,OH,12.5,26252
2009-04-01,Youngstown,OH,12.8,25938
2009-05-01,Youngstown,OH,13.0,25802
2009-06-01,Youngstown,OH,13.2,25647
2009-07-01,Youngstown,OH,13.2,25779
2009-08-01,Youngstown,OH,13.2,25558
2009-09-01,Youngstown,OH,13.1,25227
2009-10-01,Youngstown,OH,13.1,24533
2009-11-01,Youngstown,OH,13.1,24028
2009-12-01,Youngstown,OH,13.0,23502
2010-01-01,Youngstown,OH,13.0,23020
2010-02-01,Youngstown,OH,12.9,22543
2010-03-01,Youngstown,OH,12.8,22176
2010-04-01,Youngstown,OH,12.4,21988
2010-05-01,Youngstown,OH,12.1,21754
2010-06-01,Youngstown,OH,11.8,21630
2010-07-01,Youngstown,OH,11.5,21295
2010-08-01,Youngstown,OH,11.3,21096
2010-09-01,Youngstown,OH,11.2,20928
2010-10-01,Youngstown,OH,11.1,21032
2010-11-01,Youngstown,OH,11.0,21352
2010-12-01,Youngstown,OH,10.7,21891
2011-01-01,Youngstown,OH,10.4,22498
2011-02-01,Youngstown,OH,10.2,23048
2011-03-01,Youngstown,OH,10.0,23453
2011-04-01,Youngstown,OH,10.0,23658
2011-05-01,Youngstown,OH,9.9,23753
2011-06-01,Youngstown,OH,10.0,23703
2011-07-01,Youngstown,OH,9.9,23657
2011-08-01,Youngstown,OH,9.8,23544
2011-09-01,Youngstown,OH,9.6,23375
2011-10-01,Youngstown,OH,9.4,23056
2011-11-01,Youngstown,OH,9.1,22713
2011-12-01,Youngstown,OH,8.8,22430
2012-01-01,Youngstown,OH,8.5,22278
2012-02-01,Youngstown,OH,8.3,22245
2012-03-01,Youngstown,OH,8.2,22134
2012-04-01,Youngstown,OH,8.2,21801
