date,region_id,city,statecode,unemployment,housing,deltunemp,detastocks,threem,threed,time,,,,
12/1/2017,6155,New Haven,CT,4.6,179786,0,222.3,3/1/2018,182529,179,,,,
1/1/2018,6155,New Haven,CT,4.5,180805,-0.1,148.1,4/1/2018,183738,180,,,,
2/1/2018,6155,New Haven,CT,4.4,181459,-0.1,148.1,5/1/2018,185169,181,,,,
3/1/2018,6155,New Haven,CT,4.3,182529,-0.1,-401.5,6/1/2018,185917,182,,,,
4/1/2018,6155,New Haven,CT,4.2,183738,-0.1,54.6,7/1/2018,186149,183,,,,
5/1/2018,6155,New Haven,CT,4.1,185169,-0.1,54.5,8/1/2018,186258,184,,,,
6/1/2018,6155,New Haven,CT,4.1,185917,0,97.4,9/1/2018,186950,185,,,,
7/1/2018,6155,New Haven,CT,4,186149,-0.1,338.3,10/1/2018,188299,186,,,,
8/1/2018,6155,New Haven,CT,3.9,186258,-0.1,338.3,11/1/2018,188710,187,,,,
9/1/2018,6155,New Haven,CT,3.8,186950,-0.1,-118.1,12/1/2018,189804,188,,,,
10/1/2018,6155,New Haven,CT,3.7,188299,-0.1,-118.1,1/1/2019,189895,189,,,,
11/1/2018,6155,New Haven,CT,3.7,188710,0,-44,2/1/2019,190818,190,,,,
12/1/2018,6155,New Haven,CT,3.8,189804,0.1,-435.3,3/1/2019,191138,191,,,,
1/1/2019,6155,New Haven,CT,3.8,189895,0,-435.3,4/1/2019,191519,192,,,,
2/1/2019,6155,New Haven,CT,3.8,190818,0,947.8,5/1/2019,192042,193,,,,
3/1/2019,6155,New Haven,CT,3.8,191138,0,131.4,6/1/2019,192593,194,,,,
4/1/2019,6155,New Haven,CT,3.7,191519,-0.1,336.4,7/1/2019,193433,195,,,,
5/1/2019,6155,New Haven,CT,3.7,192042,0,-583.7,8/1/2019,193997,196,,,,
6/1/2019,6155,New Haven,CT,3.6,192593,-0.1,345.8,9/1/2019,194541,197,,,,
7/1/2019,6155,New Haven,CT,3.5,193433,-0.1,427.3,10/1/2019,194661,198,,,,
8/1/2019,6155,New Haven,CT,3.4,193997,-0.1,,11/1/2019,195540,199,,,,
9/1/2019,6155,New Haven,CT,3.4,194541,0,,12/1/2019,195991,200,,,,
10/1/2019,6155,New Haven,CT,3.5,194661,0.1,,1/1/2020,197498,201,,,,
2/1/2003,19594,New Orleans,LA,5.7,0,5.7,-212,5/1/2003,0,1,,,,
3/1/2003,19594,New Orleans,LA,5.7,0,0,-87.2,6/1/2003,0,2,,,,
4/1/2003,19594,New Orleans,LA,5.8,0,0.1,249,7/1/2003,0,3,,,,
5/1/2003,19594,New Orleans,LA,5.8,0,0,180.4,8/1/2003,0,4,,,,
6/1/2003,19594,New Orleans,LA,5.9,0,0.1,58.4,9/1/2003,0,5,,,,
7/1/2003,19594,New Orleans,LA,5.8,0,-0.1,134.2,10/1/2003,0,6,,,,
8/1/2003,19594,New Orleans,LA,5.7,0,-0.1,91.7,11/1/2003,0,7,,,,
9/1/2003,19594,New Orleans,LA,5.6,0,-0.1,110.9,12/1/2003,0,8,,,,
10/1/2003,19594,New Orleans,LA,5.5,0,-0.1,70.7,1/1/2004,0,9,,,,
11/1/2003,19594,New Orleans,LA,5.4,0,-0.1,155,2/1/2004,0,10,,,,
12/1/2003,19594,New Orleans,LA,5.4,0,0,135.5,3/1/2004,0,11,,,,
1/1/2004,19594,New Orleans,LA,5.3,0,-0.1,-14,4/1/2004,0,12,,,,
2/1/2004,19594,New Orleans,LA,5.3,0,0,20.8,5/1/2004,0,13,,,,
3/1/2004,19594,New Orleans,LA,5.3,0,0,-11.4,6/1/2004,0,14,,,,
4/1/2004,19594,New Orleans,LA,5.3,0,0,-64.6,7/1/2004,0,15,,,,
5/1/2004,19594,New Orleans,LA,5.3,0,0,12.4,8/1/2004,0,16,,,,
6/1/2004,19594,New Orleans,LA,5.2,0,-0.1,60.6,9/1/2004,0,17,,,,
7/1/2004,19594,New Orleans,LA,5.2,0,0,-103.4,10/1/2004,0,18,,,,
8/1/2004,19594,New Orleans,LA,5.2,0,0,-70.5,11/1/2004,0,19,,,,
9/1/2004,19594,New Orleans,LA,5.2,0,0,18.2,12/1/2004,0,20,,,,
10/1/2004,19594,New Orleans,LA,5.3,0,0.1,160.6,1/1/2005,0,21,,,,
11/1/2004,19594,New Orleans,LA,5.4,0,0.1,183.8,2/1/2005,0,22,,,,
12/1/2004,19594,New Orleans,LA,5.5,0,0.1,-12,3/1/2005,0,23,,,,
1/1/2005,19594,New Orleans,LA,5.5,0,0,9.3,4/1/2005,0,24,,,,
2/1/2005,19594,New Orleans,LA,5.4,0,-0.1,-28.9,5/1/2005,0,25,,,,
3/1/2005,19594,New Orleans,LA,5.4,0,0,-94.3,6/1/2005,0,26,,,,
4/1/2005,19594,New Orleans,LA,5.3,0,-0.1,-140.5,7/1/2005,0,27,,,,
5/1/2005,19594,New Orleans,LA,5.3,0,0,-2.6,8/1/2005,0,28,,,,
6/1/2005,19594,New Orleans,LA,5.4,0,0.1,75.9,9/1/2005,0,29,,,,
7/1/2005,19594,New Orleans,LA,5.4,0,0,126.1,10/1/2005,0,30,,,,
8/1/2005,19594,New Orleans,LA,5.5,0,0.1,-11.7,11/1/2005,0,31,,,,
9/1/2005,19594,New Orleans,LA,14.8,0,9.3,16,12/1/2005,0,32,,,,
10/1/2005,19594,New Orleans,LA,15.9,0,1.1,43.1,1/1/2006,0,33,,,,
11/1/2005,19594,New Orleans,LA,15.6,0,-0.3,31.6,2/1/2006,0,34,,,,
12/1/2005,19594,New Orleans,LA,9.8,0,-5.8,21.2,3/1/2006,0,35,,,,
1/1/2006,19594,New Orleans,LA,7.5,0,-2.3,47.1,4/1/2006,0,36,,,,
2/1/2006,19594,New Orleans,LA,6.3,0,-1.2,70.1,5/1/2006,0,37,,,,
3/1/2006,19594,New Orleans,LA,5.6,0,-0.7,44.7,6/1/2006,0,38,,,,
4/1/2006,19594,New Orleans,LA,5.2,0,-0.4,20.9,7/1/2006,0,39,,,,
5/1/2006,19594,New Orleans,LA,4.9,0,-0.3,-12.8,8/1/2006,168816,40,,,,
6/1/2006,19594,New Orleans,LA,4.7,0,-0.2,-34.3,9/1/2006,168427,41,,,,
7/1/2006,19594,New Orleans,LA,4.5,0,-0.2,34.6,10/1/2006,168302,42,,,,
8/1/2006,19594,New Orleans,LA,4.4,168816,-0.1,1,11/1/2006,168130,43,,,,
9/1/2006,19594,New Orleans,LA,4.3,168427,-0.1,153.7,12/1/2006,168405,44,,,,
10/1/2006,19594,New Orleans,LA,4.2,168302,-0.1,106.7,1/1/2007,168946,45,,,,
11/1/2006,19594,New Orleans,LA,4.2,168130,0,142.9,2/1/2007,169947,46,,,,
12/1/2006,19594,New Orleans,LA,4.2,168405,0,112.6,3/1/2007,171707,47,,,,
1/1/2007,19594,New Orleans,LA,4.1,168946,-0.1,-26.9,4/1/2007,172844,48,,,,
2/1/2007,19594,New Orleans,LA,4.1,169947,0,-23.4,5/1/2007,173426,49,,,,
3/1/2007,19594,New Orleans,LA,4.1,171707,0,11.8,6/1/2007,173706,50,,,,
4/1/2007,19594,New Orleans,LA,4.2,172844,0.1,236.6,7/1/2007,173779,51,,,,
5/1/2007,19594,New Orleans,LA,4.1,173426,-0.1,267,8/1/2007,173836,52,,,,
6/1/2007,19594,New Orleans,LA,4,173706,-0.1,-54.6,9/1/2007,173274,53,,,,
7/1/2007,19594,New Orleans,LA,3.9,173779,-0.1,-7.3,10/1/2007,173483,54,,,,
8/1/2007,19594,New Orleans,LA,3.8,173836,-0.1,-39.5,11/1/2007,173561,55,,,,
9/1/2007,19594,New Orleans,LA,3.8,173274,0,133.4,12/1/2007,173937,56,,,,
10/1/2007,19594,New Orleans,LA,3.8,173483,0,144.9,1/1/2008,174045,57,,,,
11/1/2007,19594,New Orleans,LA,3.8,173561,0,-190.9,2/1/2008,173577,58,,,,
12/1/2007,19594,New Orleans,LA,3.9,173937,0.1,-96.4,3/1/2008,171596,59,,,,
1/1/2008,19594,New Orleans,LA,3.9,174045,0,-53,4/1/2008,170325,60,,,,
2/1/2008,19594,New Orleans,LA,4,173577,0.1,-396.4,5/1/2008,169565,61,,,,
3/1/2008,19594,New Orleans,LA,4.1,171596,0.1,49.9,6/1/2008,169832,62,,,,
4/1/2008,19594,New Orleans,LA,4.1,170325,0,136.2,7/1/2008,169980,63,,,,
5/1/2008,19594,New Orleans,LA,4.3,169565,0.2,-16.3,8/1/2008,170708,64,,,,
6/1/2008,19594,New Orleans,LA,4.6,169832,0.3,-228.6,9/1/2008,172544,65,,,,
7/1/2008,19594,New Orleans,LA,4.9,169980,0.3,-294.4,10/1/2008,173523,66,,,,
8/1/2008,19594,New Orleans,LA,5.2,170708,0.3,62.5,11/1/2008,174600,67,,,,
9/1/2008,19594,New Orleans,LA,5.5,172544,0.3,-409.4,12/1/2008,173483,68,,,,
10/1/2008,19594,New Orleans,LA,5.8,173523,0.3,-515.4,1/1/2009,171964,69,,,,
11/1/2008,19594,New Orleans,LA,5.9,174600,0.1,-216.7,2/1/2009,169978,70,,,,
12/1/2008,19594,New Orleans,LA,6.1,173483,0.2,-211.8,3/1/2009,168924,71,,,,
1/1/2009,19594,New Orleans,LA,6.2,171964,0.1,-83.9,4/1/2009,168666,72,,,,
2/1/2009,19594,New Orleans,LA,6.3,169978,0.1,-207.9,5/1/2009,168918,73,,,,
3/1/2009,19594,New Orleans,LA,6.4,168924,0.1,-49,6/1/2009,168305,74,,,,
4/1/2009,19594,New Orleans,LA,6.5,168666,0.1,179.1,7/1/2009,168374,75,,,,
5/1/2009,19594,New Orleans,LA,6.6,168918,0.1,182,8/1/2009,167382,76,,,,
6/1/2009,19594,New Orleans,LA,6.6,168305,0,18.8,9/1/2009,167231,77,,,,
7/1/2009,19594,New Orleans,LA,6.7,168374,0.1,269.9,10/1/2009,166723,78,,,,
8/1/2009,19594,New Orleans,LA,6.8,167382,0.1,156,11/1/2009,166157,79,,,,
9/1/2009,19594,New Orleans,LA,6.9,167231,0.1,88.5,12/1/2009,166764,80,,,,
10/1/2009,19594,New Orleans,LA,7,166723,0.1,22.7,1/1/2010,167745,81,,,,
11/1/2009,19594,New Orleans,LA,7.2,166157,0.2,129.6,2/1/2010,169576,82,,,,
12/1/2009,19594,New Orleans,LA,7.3,166764,0.1,174.6,3/1/2010,171347,83,,,,
1/1/2010,19594,New Orleans,LA,7.2,167745,-0.1,25.3,4/1/2010,171783,84,,,,
2/1/2010,19594,New Orleans,LA,7.3,169576,0.1,-64.6,5/1/2010,172084,85,,,,
3/1/2010,19594,New Orleans,LA,7.4,171347,0.1,232.9,6/1/2010,172149,86,,,,
4/1/2010,19594,New Orleans,LA,7.5,171783,0.1,99.4,7/1/2010,171974,87,,,,
5/1/2010,19594,New Orleans,LA,7.6,172084,0.1,-261.8,8/1/2010,171919,88,,,,
6/1/2010,19594,New Orleans,LA,7.7,172149,0.1,-261.8,9/1/2010,170695,89,,,,
7/1/2010,19594,New Orleans,LA,7.8,171974,0.1,213.9,10/1/2010,170012,90,,,,
8/1/2010,19594,New Orleans,LA,7.9,171919,0.1,72.9,11/1/2010,169287,91,,,,
9/1/2010,19594,New Orleans,LA,8,170695,0.1,72.8,12/1/2010,169868,92,,,,
10/1/2010,19594,New Orleans,LA,8.2,170012,0.2,188.8,1/1/2011,170438,93,,,,
11/1/2010,19594,New Orleans,LA,8.2,169287,0,6.3,2/1/2011,170554,94,,,,
12/1/2010,19594,New Orleans,LA,8.2,169868,0,231.1,3/1/2011,169585,95,,,,
1/1/2011,19594,New Orleans,LA,8.2,170438,0,153.4,4/1/2011,168352,96,,,,
2/1/2011,19594,New Orleans,LA,8.1,170554,-0.1,153.4,5/1/2011,167157,97,,,,
3/1/2011,19594,New Orleans,LA,8,169585,-0.1,26.1,6/1/2011,166521,98,,,,
4/1/2011,19594,New Orleans,LA,7.8,168352,-0.2,193.6,7/1/2011,166057,99,,,,
5/1/2011,19594,New Orleans,LA,7.7,167157,-0.1,-76.6,8/1/2011,165655,100,,,,
6/1/2011,19594,New Orleans,LA,7.7,166521,0,-76.6,9/1/2011,165704,101,,,,
7/1/2011,19594,New Orleans,LA,7.6,166057,-0.1,-84.2,10/1/2011,165622,102,,,,
8/1/2011,19594,New Orleans,LA,7.5,165655,-0.1,-224.8,11/1/2011,165847,103,,,,
9/1/2011,19594,New Orleans,LA,7.5,165704,0,-328.7,12/1/2011,164526,104,,,,
10/1/2011,19594,New Orleans,LA,7.5,165622,0,218.2,1/1/2012,163150,105,,,,
11/1/2011,19594,New Orleans,LA,7.5,165847,0,218.2,2/1/2012,162144,106,,,,
12/1/2011,19594,New Orleans,LA,7.5,164526,0,67.2,3/1/2012,162593,107,,,,
1/1/2012,19594,New Orleans,LA,7.5,163150,0,147.9,4/1/2012,164901,108,,,,
2/1/2012,19594,New Orleans,LA,7.4,162144,-0.1,207,5/1/2012,167028,109,,,,
3/1/2012,19594,New Orleans,LA,7.4,162593,0,147.8,6/1/2012,168281,110,,,,
4/1/2012,19594,New Orleans,LA,7.4,164901,0,-142.6,7/1/2012,168802,111,,,,
5/1/2012,19594,New Orleans,LA,7.3,167028,-0.1,-142.6,8/1/2012,169125,112,,,,
6/1/2012,19594,New Orleans,LA,7.2,168281,-0.1,78.5,9/1/2012,169634,113,,,,
7/1/2012,19594,New Orleans,LA,7,168802,-0.2,71.3,10/1/2012,170738,114,,,,
8/1/2012,19594,New Orleans,LA,6.8,169125,-0.2,71.3,11/1/2012,171985,115,,,,
9/1/2012,19594,New Orleans,LA,6.8,169634,0,34.1,12/1/2012,173406,116,,,,
10/1/2012,19594,New Orleans,LA,6.7,170738,-0.1,34.1,1/1/2013,174869,117,,,,
11/1/2012,19594,New Orleans,LA,6.8,171985,0.1,-53.5,2/1/2013,176423,118,,,,
12/1/2012,19594,New Orleans,LA,6.9,173406,0.1,73.1,3/1/2013,177978,119,,,,
1/1/2013,19594,New Orleans,LA,7,174869,0.1,73.1,4/1/2013,178203,120,,,,
2/1/2013,19594,New Orleans,LA,7.1,176423,0.1,282.7,5/1/2013,178504,121,,,,
3/1/2013,19594,New Orleans,LA,7.1,177978,0,189.7,6/1/2013,179557,122,,,,
4/1/2013,19594,New Orleans,LA,7,178203,-0.1,119.7,7/1/2013,181268,123,,,,
5/1/2013,19594,New Orleans,LA,6.9,178504,-0.1,123,8/1/2013,183182,124,,,,
6/1/2013,19594,New Orleans,LA,6.8,179557,-0.1,95.7,9/1/2013,184870,125,,,,
7/1/2013,19594,New Orleans,LA,6.7,181268,-0.1,95.7,10/1/2013,186426,126,,,,
8/1/2013,19594,New Orleans,LA,6.5,183182,-0.2,-166.9,11/1/2013,188058,127,,,,
9/1/2013,19594,New Orleans,LA,6.3,184870,-0.2,166.9,12/1/2013,190140,128,,,,
10/1/2013,19594,New Orleans,LA,6.1,186426,-0.2,166.9,1/1/2014,191675,129,,,,
11/1/2013,19594,New Orleans,LA,5.9,188058,-0.2,231.3,2/1/2014,192198,130,,,,
12/1/2013,19594,New Orleans,LA,5.8,190140,-0.1,90.5,3/1/2014,192405,131,,,,
1/1/2014,19594,New Orleans,LA,5.7,191675,-0.1,90.5,4/1/2014,192584,132,,,,
2/1/2014,19594,New Orleans,LA,5.7,192198,0,-445.4,5/1/2014,192646,133,,,,
3/1/2014,19594,New Orleans,LA,5.7,192405,0,415.8,6/1/2014,192793,134,,,,
4/1/2014,19594,New Orleans,LA,5.9,192584,0.2,154.8,7/1/2014,193163,135,,,,
5/1/2014,19594,New Orleans,LA,6,192646,0.1,11.8,8/1/2014,194375,136,,,,
6/1/2014,19594,New Orleans,LA,6.2,192793,0.2,30.7,9/1/2014,194777,137,,,,
7/1/2014,19594,New Orleans,LA,6.4,193163,0.2,30.7,10/1/2014,195686,138,,,,
8/1/2014,19594,New Orleans,LA,6.7,194375,0.3,167.3,11/1/2014,195809,139,,,,
9/1/2014,19594,New Orleans,LA,6.8,194777,0.1,62.7,12/1/2014,196308,140,,,,
10/1/2014,19594,New Orleans,LA,7,195686,0.2,62.7,1/1/2015,196968,141,,,,
11/1/2014,19594,New Orleans,LA,7,195809,0,129.8,2/1/2015,198518,142,,,,
12/1/2014,19594,New Orleans,LA,6.9,196308,-0.1,129.8,3/1/2015,200063,143,,,,
1/1/2015,19594,New Orleans,LA,6.8,196968,-0.1,-91.8,4/1/2015,202001,144,,,,
2/1/2015,19594,New Orleans,LA,6.7,198518,-0.1,-113.7,5/1/2015,204751,145,,,,
3/1/2015,19594,New Orleans,LA,6.5,200063,-0.2,233.1,6/1/2015,207341,146,,,,
4/1/2015,19594,New Orleans,LA,6.3,202001,-0.2,38.1,7/1/2015,209771,147,,,,
5/1/2015,19594,New Orleans,LA,6.1,204751,-0.2,105.8,8/1/2015,210912,148,,,,
6/1/2015,19594,New Orleans,LA,5.9,207341,-0.2,-119.3,9/1/2015,213263,149,,,,
7/1/2015,19594,New Orleans,LA,5.8,209771,-0.1,13.8,10/1/2015,213812,150,,,,
8/1/2015,19594,New Orleans,LA,5.7,210912,-0.1,-327.7,11/1/2015,215354,151,,,,
9/1/2015,19594,New Orleans,LA,5.7,213263,0,-327.7,12/1/2015,216279,152,,,,
10/1/2015,19594,New Orleans,LA,5.7,213812,0,509.7,1/1/2016,217938,153,,,,
11/1/2015,19594,New Orleans,LA,5.7,215354,0,42.5,2/1/2016,219092,154,,,,
12/1/2015,19594,New Orleans,LA,5.7,216279,0,42.5,3/1/2016,219713,155,,,,
1/1/2016,19594,New Orleans,LA,5.7,217938,0,-259.4,4/1/2016,221167,156,,,,
2/1/2016,19594,New Orleans,LA,5.6,219092,-0.1,-259.4,5/1/2016,222338,157,,,,
3/1/2016,19594,New Orleans,LA,5.6,219713,0,455.1,6/1/2016,223678,158,,,,
4/1/2016,19594,New Orleans,LA,5.6,221167,0,106.3,7/1/2016,223678,159,,,,
5/1/2016,19594,New Orleans,LA,5.5,222338,-0.1,38,8/1/2016,223835,160,,,,
6/1/2016,19594,New Orleans,LA,5.5,223678,0,38,9/1/2016,223590,161,,,,
7/1/2016,19594,New Orleans,LA,5.5,223678,0,162.4,10/1/2016,224948,162,,,,
8/1/2016,19594,New Orleans,LA,5.5,223835,0,95.9,11/1/2016,226021,163,,,,
9/1/2016,19594,New Orleans,LA,5.5,223590,0,-17.5,12/1/2016,226963,164,,,,
10/1/2016,19594,New Orleans,LA,5.4,224948,-0.1,128.7,1/1/2017,226762,165,,,,
11/1/2016,19594,New Orleans,LA,5.4,226021,0,128.7,2/1/2017,226437,166,,,,
12/1/2016,19594,New Orleans,LA,5.3,226963,-0.1,258.8,3/1/2017,226716,167,,,,
1/1/2017,19594,New Orleans,LA,5.2,226762,-0.1,261,4/1/2017,225919,168,,,,
2/1/2017,19594,New Orleans,LA,5.1,226437,-0.1,261,5/1/2017,224736,169,,,,
3/1/2017,19594,New Orleans,LA,5,226716,-0.1,37.2,6/1/2017,223367,170,,,,
4/1/2017,19594,New Orleans,LA,5,225919,0,97,7/1/2017,223880,171,,,,
5/1/2017,19594,New Orleans,LA,4.9,224736,-0.1,97,8/1/2017,224967,172,,,,
6/1/2017,19594,New Orleans,LA,4.8,223367,-0.1,169.2,9/1/2017,225425,173,,,,
7/1/2017,19594,New Orleans,LA,4.7,223880,-0.1,127.2,10/1/2017,225528,174,,,,
8/1/2017,19594,New Orleans,LA,4.7,224967,0,127.2,11/1/2017,225806,175,,,,
9/1/2017,19594,New Orleans,LA,4.6,225425,-0.1,192.4,12/1/2017,226101,176,,,,
10/1/2017,19594,New Orleans,LA,4.5,225528,-0.1,369,1/1/2018,227564,177,,,,
11/1/2017,19594,New Orleans,LA,4.4,225806,-0.1,369,2/1/2018,229001,178,,,,
12/1/2017,19594,New Orleans,LA,4.3,226101,-0.1,222.3,3/1/2018,230736,179,,,,
1/1/2018,19594,New Orleans,LA,4.4,227564,0.1,148.1,4/1/2018,231565,180,,,,
2/1/2018,19594,New Orleans,LA,4.4,229001,0,148.1,5/1/2018,231560,181,,,,
3/1/2018,19594,New Orleans,LA,4.5,230736,0.1,-401.5,6/1/2018,231521,182,,,,
4/1/2018,19594,New Orleans,LA,4.6,231565,0.1,54.6,7/1/2018,230051,183,,,,
5/1/2018,19594,New Orleans,LA,4.7,231560,0.1,54.5,8/1/2018,229186,184,,,,
6/1/2018,19594,New Orleans,LA,4.8,231521,0.1,97.4,9/1/2018,227793,185,,,,
7/1/2018,19594,New Orleans,LA,4.7,230051,-0.1,338.3,10/1/2018,227511,186,,,,
8/1/2018,19594,New Orleans,LA,4.7,229186,0,338.3,11/1/2018,226065,187,,,,
9/1/2018,19594,New Orleans,LA,4.6,227793,-0.1,-118.1,12/1/2018,224891,188,,,,
10/1/2018,19594,New Orleans,LA,4.6,227511,0,-118.1,1/1/2019,223500,189,,,,
11/1/2018,19594,New Orleans,LA,4.6,226065,0,-44,2/1/2019,223393,190,,,,
12/1/2018,19594,New Orleans,LA,4.6,224891,0,-435.3,3/1/2019,223591,191,,,,
1/1/2019,19594,New Orleans,LA,4.6,223500,0,-435.3,4/1/2019,223934,192,,,,
2/1/2019,19594,New Orleans,LA,4.5,223393,-0.1,947.8,5/1/2019,224659,193,,,,
3/1/2019,19594,New Orleans,LA,4.4,223591,-0.1,131.4,6/1/2019,225414,194,,,,
4/1/2019,19594,New Orleans,LA,4.2,223934,-0.2,336.4,7/1/2019,226507,195,,,,
5/1/2019,19594,New Orleans,LA,4.1,224659,-0.1,-583.7,8/1/2019,226772,196,,,,
6/1/2019,19594,New Orleans,LA,4,225414,-0.1,345.8,9/1/2019,227652,197,,,,
7/1/2019,19594,New Orleans,LA,4,226507,0,427.3,10/1/2019,227549,198,,,,
8/1/2019,19594,New Orleans,LA,4,226772,0,,11/1/2019,228224,199,,,,
9/1/2019,19594,New Orleans,LA,4,227652,0,,12/1/2019,228723,200,,,,
10/1/2019,19594,New Orleans,LA,4.1,227549,0.1,,1/1/2020,229019,201,,,,
2/1/2003,33225,Oklahoma City,OK,4.9,91281,4.9,-212,5/1/2003,92433,1,,,,
3/1/2003,33225,Oklahoma City,OK,4.9,91579,0,-87.2,6/1/2003,92842,2,,,,
4/1/2003,33225,Oklahoma City,OK,5,91987,0.1,249,7/1/2003,93262,3,,,,
5/1/2003,33225,Oklahoma City,OK,5.6,92433,0.6,180.4,8/1/2003,93747,4,,,,
6/1/2003,33225,Oklahoma City,OK,5.4,92842,-0.2,58.4,9/1/2003,94205,5,,,,
7/1/2003,33225,Oklahoma City,OK,5.2,93262,-0.2,134.2,10/1/2003,94605,6,,,,
8/1/2003,33225,Oklahoma City,OK,5.1,93747,-0.1,91.7,11/1/2003,95020,7,,,,
9/1/2003,33225,Oklahoma City,OK,5,94205,-0.1,110.9,12/1/2003,95467,8,,,,
10/1/2003,33225,Oklahoma City,OK,4.9,94605,-0.1,70.7,1/1/2004,95931,9,,,,
11/1/2003,33225,Oklahoma City,OK,4.8,95020,-0.1,155,2/1/2004,96405,10,,,,
12/1/2003,33225,Oklahoma City,OK,4.8,95467,0,135.5,3/1/2004,96845,11,,,,
1/1/2004,33225,Oklahoma City,OK,4.7,95931,-0.1,-14,4/1/2004,97231,12,,,,
2/1/2004,33225,Oklahoma City,OK,4.7,96405,0,20.8,5/1/2004,97635,13,,,,
3/1/2004,33225,Oklahoma City,OK,4.6,96845,-0.1,-11.4,6/1/2004,98095,14,,,,
4/1/2004,33225,Oklahoma City,OK,4.6,97231,0,-64.6,7/1/2004,98550,15,,,,
5/1/2004,33225,Oklahoma City,OK,4.5,97635,-0.1,12.4,8/1/2004,98956,16,,,,
6/1/2004,33225,Oklahoma City,OK,4.5,98095,0,60.6,9/1/2004,99431,17,,,,
7/1/2004,33225,Oklahoma City,OK,4.4,98550,-0.1,-103.4,10/1/2004,100033,18,,,,
8/1/2004,33225,Oklahoma City,OK,4.3,98956,-0.1,-70.5,11/1/2004,100581,19,,,,
9/1/2004,33225,Oklahoma City,OK,4.3,99431,0,18.2,12/1/2004,101102,20,,,,
10/1/2004,33225,Oklahoma City,OK,4.4,100033,0.1,160.6,1/1/2005,101612,21,,,,
11/1/2004,33225,Oklahoma City,OK,4.4,100581,0,183.8,2/1/2005,102128,22,,,,
12/1/2004,33225,Oklahoma City,OK,4.5,101102,0.1,-12,3/1/2005,102652,23,,,,
1/1/2005,33225,Oklahoma City,OK,4.5,101612,0,9.3,4/1/2005,103241,24,,,,
2/1/2005,33225,Oklahoma City,OK,4.5,102128,0,-28.9,5/1/2005,103838,25,,,,
3/1/2005,33225,Oklahoma City,OK,4.5,102652,0,-94.3,6/1/2005,104326,26,,,,
4/1/2005,33225,Oklahoma City,OK,4.5,103241,0,-140.5,7/1/2005,104799,27,,,,
5/1/2005,33225,Oklahoma City,OK,4.5,103838,0,-2.6,8/1/2005,105331,28,,,,
6/1/2005,33225,Oklahoma City,OK,4.4,104326,-0.1,75.9,9/1/2005,105940,29,,,,
7/1/2005,33225,Oklahoma City,OK,4.4,104799,0,126.1,10/1/2005,106437,30,,,,
8/1/2005,33225,Oklahoma City,OK,4.3,105331,-0.1,-11.7,11/1/2005,106866,31,,,,
9/1/2005,33225,Oklahoma City,OK,4.2,105940,-0.1,16,12/1/2005,107225,32,,,,
10/1/2005,33225,Oklahoma City,OK,4.1,106437,-0.1,43.1,1/1/2006,107692,33,,,,
11/1/2005,33225,Oklahoma City,OK,4,106866,-0.1,31.6,2/1/2006,108311,34,,,,
12/1/2005,33225,Oklahoma City,OK,4,107225,0,21.2,3/1/2006,108962,35,,,,
1/1/2006,33225,Oklahoma City,OK,4,107692,0,47.1,4/1/2006,109408,36,,,,
2/1/2006,33225,Oklahoma City,OK,4,108311,0,70.1,5/1/2006,109776,37,,,,
3/1/2006,33225,Oklahoma City,OK,4,108962,0,44.7,6/1/2006,110176,38,,,,
4/1/2006,33225,Oklahoma City,OK,4,109408,0,20.9,7/1/2006,110616,39,,,,
5/1/2006,33225,Oklahoma City,OK,4,109776,0,-12.8,8/1/2006,110982,40,,,,
6/1/2006,33225,Oklahoma City,OK,3.9,110176,-0.1,-34.3,9/1/2006,111275,41,,,,
7/1/2006,33225,Oklahoma City,OK,3.9,110616,0,34.6,10/1/2006,111565,42,,,,
8/1/2006,33225,Oklahoma City,OK,3.9,110982,0,1,11/1/2006,111952,43,,,,
9/1/2006,33225,Oklahoma City,OK,3.9,111275,0,153.7,12/1/2006,112379,44,,,,
10/1/2006,33225,Oklahoma City,OK,4,111565,0.1,106.7,1/1/2007,112855,45,,,,
11/1/2006,33225,Oklahoma City,OK,4.1,111952,0.1,142.9,2/1/2007,113059,46,,,,
12/1/2006,33225,Oklahoma City,OK,4.2,112379,0.1,112.6,3/1/2007,113190,47,,,,
1/1/2007,33225,Oklahoma City,OK,4.3,112855,0.1,-26.9,4/1/2007,113215,48,,,,
2/1/2007,33225,Oklahoma City,OK,4.3,113059,0,-23.4,5/1/2007,113292,49,,,,
3/1/2007,33225,Oklahoma City,OK,4.4,113190,0.1,11.8,6/1/2007,113410,50,,,,
4/1/2007,33225,Oklahoma City,OK,4.4,113215,0,236.6,7/1/2007,113630,51,,,,
5/1/2007,33225,Oklahoma City,OK,4.4,113292,0,267,8/1/2007,113881,52,,,,
6/1/2007,33225,Oklahoma City,OK,4.3,113410,-0.1,-54.6,9/1/2007,113937,53,,,,
7/1/2007,33225,Oklahoma City,OK,4.2,113630,-0.1,-7.3,10/1/2007,113947,54,,,,
8/1/2007,33225,Oklahoma City,OK,4.1,113881,-0.1,-39.5,11/1/2007,114065,55,,,,
9/1/2007,33225,Oklahoma City,OK,4,113937,-0.1,133.4,12/1/2007,114166,56,,,,
10/1/2007,33225,Oklahoma City,OK,3.9,113947,-0.1,144.9,1/1/2008,113928,57,,,,
