date,unemployment_rate,statecode,city
2003-02-01,5.3,TX,Abilene
2003-02-01,4.9,TX,Amarillo
2003-02-01,6.1,TX,Austin
2003-02-01,8.8,TX,Beaumont
2003-02-01,9.5,TX,Brownsville
2003-02-01,4.8,TX,College Station
2003-02-01,6.6,TX,Corpus Christi
2003-02-01,6.7,TX,Dallas
2003-02-01,8.7,TX,El Paso
2003-02-01,6.6,TX,Houston
2003-02-01,6.4,TX,Killeen
2003-02-01,7.4,TX,Laredo
2003-02-01,7.1,TX,Longview
2003-02-01,4.7,TX,Lubbock
2003-02-01,10.7,TX,McAllen
2003-02-01,5,TX,Midland
2003-02-01,7,TX,Odessa
2003-02-01,5.1,TX,San Angelo
2003-02-01,6,TX,San Antonio
2003-02-01,6.7,TX,Sherman
2003-02-01,5.9,TX,Texarkana
2003-02-01,5.8,TX,Tyler
2003-02-01,5.8,TX,Victoria
2003-02-01,6,TX,Waco
2003-02-01,5.7,TX,Wichita Falls
2003-02-01,4.2,UT,Logan
2003-02-01,5.8,UT,Ogden
2003-02-01,5.6,UT,Provo
2003-02-01,5.5,UT,St. George
2003-02-01,6,UT,Salt Lake City
2003-02-01,3.9,VT,Burlington
2003-02-01,4.7,VA,Blacksburg
2003-02-01,3.5,VA,Charlottesville
2003-02-01,3.7,VA,Harrisonburg
2003-02-01,5,VA,Lynchburg
2003-02-01,4.2,VA,Richmond
2003-02-01,4.3,VA,Roanoke
2003-02-01,3.8,VA,Staunton
2003-02-01,4.2,VA,Virginia Beach
2003-02-01,4,VA,Winchester
2003-02-01,6.7,WA,Bellingham
2003-02-01,7,WA,Bremerton
2003-02-01,7.2,WA,Kennewick
2003-02-01,10.1,WA,Longview
2003-02-01,8.2,WA,Mount Vernon
2003-02-01,6.4,WA,Olympia
2003-02-01,6.9,WA,Seattle
2003-02-01,7.6,WA,Spokane
2003-02-01,7.1,WA,Walla Walla
2003-02-01,8.1,WA,Wenatchee
2003-02-01,9.3,WA,Yakima
2003-02-01,7,WV,Beckley
2003-02-01,5.8,WV,Charleston
2003-02-01,6,WV,Huntington
2003-02-01,5,WV,Morgantown
2003-02-01,6.3,WV,Parkersburg
2003-02-01,6.5,WV,Wheeling
2003-02-01,5.6,WI,Appleton
2003-02-01,5.5,WI,Eau Claire
2003-02-01,5.3,WI,Fond du Lac
2003-02-01,5.6,WI,Green Bay
2003-02-01,6.3,WI,Janesville
2003-02-01,4.7,WI,La Crosse
2003-02-01,3.9,WI,Madison
2003-02-01,6.1,WI,Milwaukee
2003-02-01,5.3,WI,Oshkosh
2003-02-01,7.1,WI,Racine
2003-02-01,5.1,WI,Sheboygan
2003-02-01,5,WI,Wausau
2003-02-01,4.4,WY,Casper
2003-02-01,4.4,WY,Cheyenne
2003-02-01,15.2,PR,Aguadilla
2003-02-01,13.8,PR,Arecibo
2003-02-01,17.8,PR,Guayama
2003-02-01,14.6,PR,Mayaguez
2003-02-01,14.2,PR,Ponce
2003-02-01,13.2,PR,San German
2003-02-01,10.8,PR,San Juan
2003-03-01,5.8,AL,Anniston
2003-03-01,4.5,AL,Auburn
2003-03-01,5.1,AL,Birmingham
2003-03-01,4.9,AL,Daphne
2003-03-01,6,AL,Decatur
2003-03-01,4.9,AL,Dothan
2003-03-01,7.5,AL,Florence
2003-03-01,6.4,AL,Gadsden
2003-03-01,4.7,AL,Huntsville
2003-03-01,6.7,AL,Mobile
2003-03-01,5.5,AL,Montgomery
2003-03-01,5.2,AL,Tuscaloosa
2003-03-01,6.8,AK,Anchorage
2003-03-01,7.1,AK,Fairbanks
2003-03-01,5.7,AZ,Flagstaff
2003-03-01,5,AZ,Lake Havasu City
2003-03-01,5.5,AZ,Phoenix
2003-03-01,5.2,AZ,Prescott
2003-03-01,5.9,AZ,Sierra Vista
2003-03-01,5.5,AZ,Tucson
2003-03-01,17.2,AZ,Yuma
2003-03-01,3.7,AR,Fayetteville
2003-03-01,5.5,AR,Fort Smith
2003-03-01,6.3,AR,Hot Springs
2003-03-01,5.7,AR,Jonesboro
2003-03-01,5.1,AR,Little Rock
2003-03-01,7.9,AR,Pine Bluff
2003-03-01,10.2,CA,Bakersfield
2003-03-01,7.5,CA,Chico
2003-03-01,14.9,CA,El Centro
2003-03-01,12.1,CA,Fresno
2003-03-01,12.3,CA,Hanford
2003-03-01,6.3,CA,Los Angeles
2003-03-01,10.8,CA,Madera
2003-03-01,11.6,CA,Merced
2003-03-01,9.9,CA,Modesto
2003-03-01,4.8,CA,Napa
2003-03-01,5.8,CA,Oxnard
2003-03-01,7.3,CA,Redding
2003-03-01,6.4,CA,Riverside
2003-03-01,5.7,CA,Sacramento
2003-03-01,8.9,CA,Salinas
2003-03-01,5.3,CA,San Diego
2003-03-01,6.5,CA,San Francisco
2003-03-01,8.7,CA,San Jose
2003-03-01,4.7,CA,San Luis Obispo
2003-03-01,7.9,CA,Santa Cruz
2003-03-01,5,CA,Santa Maria
2003-03-01,5.4,CA,Santa Rosa
2003-03-01,9.1,CA,Stockton
2003-03-01,6.3,CA,Vallejo
2003-03-01,12.4,CA,Visalia
2003-03-01,11,CA,Yuba City
2003-03-01,5.8,CO,Boulder
2003-03-01,6.1,CO,Colorado Springs
2003-03-01,6.2,CO,Denver
2003-03-01,5,CO,Fort Collins
2003-03-01,5.3,CO,Grand Junction
2003-03-01,5.7,CO,Greeley
2003-03-01,7.3,CO,Pueblo
2003-03-01,5.1,CT,Bridgeport
2003-03-01,4.1,CT,Danbury
2003-03-01,5.7,CT,Hartford
2003-03-01,5.3,CT,New Haven
2003-03-01,4.7,CT,Norwich
2003-03-01,7,CT,Waterbury
2003-03-01,4.4,DE,Dover
2003-03-01,4.8,MD,Salisbury
2003-03-01,3.9,DC,Washington
2003-03-01,4.9,FL,Cape Coral
2003-03-01,4,FL,Crestview
2003-03-01,5.4,FL,Deltona
2003-03-01,3.8,FL,Gainesville
2003-03-01,6.5,FL,Homosassa Springs
2003-03-01,5.2,FL,Jacksonville
2003-03-01,5.8,FL,Lakeland
2003-03-01,5.4,FL,Miami
2003-03-01,5.2,FL,Naples
2003-03-01,4.8,FL,North Port
2003-03-01,5.6,FL,Ocala
2003-03-01,5.4,FL,Orlando
2003-03-01,5.6,FL,Palm Bay
2003-03-01,5.5,FL,Panama City
2003-03-01,5.1,FL,Pensacola
2003-03-01,6.2,FL,Port St. Lucie
2003-03-01,5.6,FL,Punta Gorda
2003-03-01,6.8,FL,Sebastian
2003-03-01,5.8,FL,Sebring
2003-03-01,4.4,FL,Tallahassee
2003-03-01,5.6,FL,Tampa
2003-03-01,5.3,FL,The Villages
2003-03-01,5.4,GA,Albany
2003-03-01,3.8,GA,Athens
2003-03-01,5.1,GA,Atlanta
2003-03-01,5.3,GA,Augusta
2003-03-01,4.5,GA,Brunswick
2003-03-01,5.6,GA,Columbus
2003-03-01,4.5,GA,Dalton
2003-03-01,4.3,GA,Gainesville
2003-03-01,5.5,GA,Hinesville
2003-03-01,4.9,GA,Macon
2003-03-01,4.9,GA,Rome
2003-03-01,4.2,GA,Savannah
2003-03-01,3.7,GA,Valdosta
2003-03-01,4.1,GA,Warner Robins
2003-03-01,3.8,HI,Kahului
2003-03-01,3.8,HI,Urban Honolulu
2003-03-01,5.4,ID,Boise City
2003-03-01,6.9,ID,Coeur d'Alene
2003-03-01,3.7,ID,Idaho Falls
2003-03-01,6.2,ID,Lewiston
2003-03-01,5.3,ID,Pocatello
2003-03-01,4.3,ID,Twin Falls
2003-03-01,4.2,IL,Bloomington
2003-03-01,5.7,IL,Carbondale
2003-03-01,4.4,IL,Champaign
2003-03-01,6.7,IL,Chicago
2003-03-01,7.7,IL,Danville
2003-03-01,5.4,IA,Davenport
2003-03-01,7.5,IL,Decatur
2003-03-01,7,IL,Kankakee
2003-03-01,5.9,IL,Peoria
2003-03-01,7.9,IL,Rockford
2003-03-01,5.1,IL,Springfield
2003-03-01,4.3,IN,Bloomington
2003-03-01,4.7,IN,Columbus
2003-03-01,4.7,IN,Elkhart
2003-03-01,4.5,IN,Evansville
2003-03-01,4.9,IN,Fort Wayne
2003-03-01,4.6,IN,Indianapolis
2003-03-01,5.8,IN,Kokomo
2003-03-01,4.6,IN,Lafayette
2003-03-01,6.5,IN,Michigan City
2003-03-01,6.2,IN,Muncie
2003-03-01,5.1,IN,South Bend
2003-03-01,5.7,IN,Terre Haute
2003-03-01,2.8,IA,Ames
2003-03-01,4.9,IA,Cedar Rapids
2003-03-01,4.1,IA,Des Moines
2003-03-01,4.3,IA,Dubuque
2003-03-01,3.1,IA,Iowa City
2003-03-01,4.2,IA,Sioux City
2003-03-01,4.3,IA,Waterloo
2003-03-01,3.7,KS,Lawrence
2003-03-01,3.4,KS,Manhattan
2003-03-01,4.8,KS,Topeka
2003-03-01,6.1,KS,Wichita
2003-03-01,6.2,KY,Bowling Green
2003-03-01,5.5,KY,Elizabethtown
2003-03-01,4.8,KY,Lexington
2003-03-01,5.6,KY,Louisville/Jefferson County
2003-03-01,6.3,KY,Owensboro
2003-03-01,6.8,LA,Alexandria
2003-03-01,6.5,LA,Baton Rouge
2003-03-01,7.3,LA,Hammond
2003-03-01,5,LA,Houma
2003-03-01,5.8,LA,Lafayette
2003-03-01,6.6,LA,Lake Charles
2003-03-01,6.2,LA,Monroe
2003-03-01,5.7,LA,New Orleans
2003-03-01,7.5,LA,Shreveport
2003-03-01,4.4,ME,Bangor
2003-03-01,4.9,ME,Lewiston
2003-03-01,3.5,ME,Portland
2003-03-01,4.8,MD,Baltimore
2003-03-01,3.6,MD,California
2003-03-01,6.2,MD,Cumberland
2003-03-01,5,MD,Hagerstown
2003-03-01,4.9,MA,Barnstable Town
2003-03-01,5.6,MA,Boston
2003-03-01,6.8,MA,Leominster
2003-03-01,7.9,MA,New Bedford
2003-03-01,5.2,MA,Pittsfield
2003-03-01,5.6,MA,Springfield
2003-03-01,6,MA,Worcester
2003-03-01,3.9,MI,Ann Arbor
2003-03-01,7,MI,Battle Creek
2003-03-01,7.4,MI,Bay City
2003-03-01,7.2,MI,Detroit
2003-03-01,8.1,MI,Flint
2003-03-01,6.8,MI,Grand Rapids
2003-03-01,8,MI,Jackson
2003-03-01,5.6,MI,Kalamazoo
2003-03-01,5.1,MI,Lansing
2003-03-01,6.2,MI,Midland
2003-03-01,5.8,MI,Monroe
2003-03-01,9.2,MI,Muskegon
2003-03-01,6.9,MI,Niles
2003-03-01,8.6,MI,Saginaw
2003-03-01,5.9,MN,Duluth
2003-03-01,3.8,MN,Mankato
2003-03-01,4.5,MN,Minneapolis
2003-03-01,4.1,MN,Rochester
2003-03-01,4.8,MN,St. Cloud
2003-03-01,5.6,MS,Gulfport
2003-03-01,5.2,MS,Hattiesburg
2003-03-01,5.5,MS,Jackson
2003-03-01,4.8,MO,Cape Girardeau
2003-03-01,3.4,MO,Columbia
2003-03-01,4.3,MO,Jefferson City
2003-03-01,5.6,MO,Joplin
2003-03-01,5.8,MO,Kansas City
2003-03-01,5.8,MO,St. Joseph
2003-03-01,5.6,MO,St. Louis
2003-03-01,4.6,MO,Springfield
2003-03-01,3.6,MT,Billings
2003-03-01,4.3,MT,Great Falls
2003-03-01,4,MT,Missoula
2003-03-01,4.4,NE,Grand Island
2003-03-01,3.5,NE,Lincoln
2003-03-01,4.2,NE,Omaha
2003-03-01,5.6,NV,Carson City
2003-03-01,5.4,NV,Las Vegas
2003-03-01,4.5,NV,Reno
2003-03-01,4.3,NH,Dover
2003-03-01,4.2,NH,Manchester
2003-03-01,4.1,NH,Portsmouth
2003-03-01,6.1,NJ,Atlantic City
2003-03-01,8.2,NJ,Ocean City
2003-03-01,5.3,NJ,Trenton
2003-03-01,8,NJ,Vineland
2003-03-01,5.3,NM,Albuquerque
2003-03-01,6.8,NM,Farmington
2003-03-01,6.4,NM,Las Cruces
2003-03-01,4.1,NM,Santa Fe
2003-03-01,4.1,NY,Albany
2003-03-01,5.7,NY,Binghamton
2003-03-01,5.6,NY,Buffalo
2003-03-01,6.2,NY,Elmira
2003-03-01,4.7,NY,Glens Falls
2003-03-01,3.8,NY,Ithaca
2003-03-01,4.3,NY,Kingston
2003-03-01,6.5,NY,New York
2003-03-01,5.4,NY,Rochester
2003-03-01,5.2,NY,Syracuse
2003-03-01,5.3,NY,Utica
2003-03-01,6.6,NY,Watertown
2003-03-01,5,NC,Asheville
2003-03-01,7.3,NC,Burlington
2003-03-01,6.3,NC,Charlotte
2003-03-01,5.5,NC,Durham
2003-03-01,6.5,NC,Fayetteville
2003-03-01,6.3,NC,Goldsboro
2003-03-01,6.4,NC,Greensboro
2003-03-01,6.5,NC,Greenville
2003-03-01,7.9,NC,Hickory
2003-03-01,6.7,NC,Jacksonville
2003-03-01,5.7,NC,New Bern
2003-03-01,5.5,NC,Raleigh
2003-03-01,8.4,NC,Rocky Mount
2003-03-01,6.1,NC,Wilmington
2003-03-01,6,NC,Winston
2003-03-01,3.4,ND,Bismarck
2003-03-01,3.1,ND,Fargo
2003-03-01,4,ND,Grand Forks
2003-03-01,6.5,OH,Akron
2003-03-01,7.1,OH,Canton
2003-03-01,5.5,OH,Cincinnati
2003-03-01,5.5,OH,Cleveland
2003-03-01,5.8,OH,Columbus
2003-03-01,6.6,OH,Dayton
2003-03-01,7.3,OH,Lima
2003-03-01,7.4,OH,Mansfield
2003-03-01,8,OH,Springfield
2003-03-01,7.2,OH,Toledo
2003-03-01,6.7,WV,Weirton
2003-03-01,7.3,OH,Youngstown
2003-03-01,4.1,OK,Enid
2003-03-01,4.2,OK,Lawton
2003-03-01,4.9,OK,Oklahoma City
2003-03-01,6,OK,Tulsa
2003-03-01,9.5,OR,Albany
2003-03-01,7.9,OR,Bend
2003-03-01,5.8,OR,Corvallis
2003-03-01,7.5,OR,Eugene
2003-03-01,9,OR,Grants Pass
2003-03-01,7.6,OR,Medford
2003-03-01,8.4,OR,Portland
2003-03-01,7.7,OR,Salem
2003-03-01,5.8,PA,Allentown
2003-03-01,5.7,PA,Altoona
2003-03-01,6.5,PA,Bloomsburg
2003-03-01,4.7,PA,Chambersburg
2003-03-01,6.1,PA,East Stroudsburg
2003-03-01,6.7,PA,Erie
2003-03-01,4.2,PA,Gettysburg
2003-03-01,4.7,PA,Harrisburg
2003-03-01,7.3,PA,Johnstown
2003-03-01,4.3,PA,Lancaster
2003-03-01,4.5,PA,Lebanon
2003-03-01,5.5,PA,Philadelphia
2003-03-01,6,PA,Pittsburgh
2003-03-01,6.2,PA,Reading
2003-03-01,6.4,PA,Scranton
2003-03-01,4.4,PA,State College
2003-03-01,6,PA,Williamsport
2003-03-01,5.1,PA,York
2003-03-01,5.6,RI,Providence
2003-03-01,5.4,SC,Charleston
2003-03-01,5.7,SC,Columbia
2003-03-01,7.9,SC,Florence
2003-03-01,6.3,SC,Greenville
2003-03-01,5.1,SC,Hilton Head Island
2003-03-01,6,SC,Myrtle Beach
2003-03-01,7.7,SC,Spartanburg
2003-03-01,7.7,SC,Sumter
2003-03-01,3.2,SD,Rapid City
2003-03-01,2.9,SD,Sioux Falls
2003-03-01,4.3,TN,Chattanooga
2003-03-01,5.4,TN,Clarksville
2003-03-01,5.2,TN,Cleveland
2003-03-01,6.2,TN,Jackson
2003-03-01,5.7,TN,Johnson City
2003-03-01,5.6,TN,Kingsport
2003-03-01,4.5,TN,Knoxville
2003-03-01,5.6,TN,Memphis
2003-03-01,5.7,TN,Morristown
2003-03-01,4.5,TN,Nashville
2003-03-01,5.3,TX,Abilene
2003-03-01,4.9,TX,Amarillo
2003-03-01,6.1,TX,Austin
2003-03-01,8.9,TX,Beaumont
2003-03-01,9.5,TX,Brownsville
2003-03-01,4.9,TX,College Station
2003-03-01,6.7,TX,Corpus Christi
2003-03-01,6.8,TX,Dallas
2003-03-01,8.8,TX,El Paso
2003-03-01,6.7,TX,Houston
2003-03-01,6.4,TX,Killeen
2003-03-01,7.5,TX,Laredo
2003-03-01,7.1,TX,Longview
2003-03-01,4.8,TX,Lubbock
2003-03-01,10.6,TX,McAllen
2003-03-01,5,TX,Midland
2003-03-01,6.9,TX,Odessa
2003-03-01,5.1,TX,San Angelo
2003-03-01,6.1,TX,San Antonio
2003-03-01,6.9,TX,Sherman
2003-03-01,6,TX,Texarkana
2003-03-01,5.9,TX,Tyler
2003-03-01,5.9,TX,Victoria
2003-03-01,6.1,TX,Waco
2003-03-01,5.7,TX,Wichita Falls
2003-03-01,4.2,UT,Logan
2003-03-01,5.8,UT,Ogden
2003-03-01,5.6,UT,Provo
2003-03-01,5.5,UT,St. George
2003-03-01,6,UT,Salt Lake City
2003-03-01,3.9,VT,Burlington
2003-03-01,4.6,VA,Blacksburg
2003-03-01,3.6,VA,Charlottesville
2003-03-01,3.6,VA,Harrisonburg
2003-03-01,4.9,VA,Lynchburg
2003-03-01,4.2,VA,Richmond
2003-03-01,4.3,VA,Roanoke
2003-03-01,3.8,VA,Staunton
2003-03-01,4.2,VA,Virginia Beach
2003-03-01,4,VA,Winchester
2003-03-01,6.8,WA,Bellingham
2003-03-01,7,WA,Bremerton
2003-03-01,7.3,WA,Kennewick
2003-03-01,10.2,WA,Longview
2003-03-01,8.2,WA,Mount Vernon
2003-03-01,6.4,WA,Olympia
2003-03-01,6.9,WA,Seattle
2003-03-01,7.7,WA,Spokane
2003-03-01,7.1,WA,Walla Walla
2003-03-01,8.2,WA,Wenatchee
2003-03-01,9.4,WA,Yakima
2003-03-01,7,WV,Beckley
2003-03-01,5.8,WV,Charleston
2003-03-01,6.1,WV,Huntington
2003-03-01,5,WV,Morgantown
2003-03-01,6.4,WV,Parkersburg
2003-03-01,6.5,WV,Wheeling
2003-03-01,5.7,WI,Appleton
2003-03-01,5.5,WI,Eau Claire
2003-03-01,5.5,WI,Fond du Lac
2003-03-01,5.6,WI,Green Bay
2003-03-01,6.3,WI,Janesville
2003-03-01,4.7,WI,La Crosse
2003-03-01,4,WI,Madison
2003-03-01,6.2,WI,Milwaukee
2003-03-01,5.4,WI,Oshkosh
2003-03-01,7.2,WI,Racine
2003-03-01,5.2,WI,Sheboygan
2003-03-01,5,WI,Wausau
2003-03-01,4.4,WY,Casper
2003-03-01,4.4,WY,Cheyenne
2003-03-01,15.3,PR,Aguadilla
2003-03-01,13.9,PR,Arecibo
2003-03-01,17.9,PR,Guayama
2003-03-01,14.7,PR,Mayaguez
2003-03-01,14.3,PR,Ponce
2003-03-01,13.3,PR,San German
2003-03-01,11,PR,San Juan
2003-04-01,6,AL,Anniston
2003-04-01,4.6,AL,Auburn
2003-04-01,5.1,AL,Birmingham
2003-04-01,4.9,AL,Daphne
2003-04-01,6.1,AL,Decatur
2003-04-01,5,AL,Dothan
2003-04-01,7.5,AL,Florence
2003-04-01,6.5,AL,Gadsden
2003-04-01,4.8,AL,Huntsville
2003-04-01,6.8,AL,Mobile
2003-04-01,5.6,AL,Montgomery
2003-04-01,5.3,AL,Tuscaloosa
2003-04-01,6.8,AK,Anchorage
2003-04-01,7.1,AK,Fairbanks
2003-04-01,5.7,AZ,Flagstaff
2003-04-01,5,AZ,Lake Havasu City
2003-04-01,5.4,AZ,Phoenix
2003-04-01,5.2,AZ,Prescott
2003-04-01,5.9,AZ,Sierra Vista
2003-04-01,5.5,AZ,Tucson
2003-04-01,17.2,AZ,Yuma
2003-04-01,3.8,AR,Fayetteville
2003-04-01,5.6,AR,Fort Smith
2003-04-01,6.4,AR,Hot Springs
2003-04-01,5.8,AR,Jonesboro
2003-04-01,5.2,AR,Little Rock
2003-04-01,7.9,AR,Pine Bluff
2003-04-01,10.2,CA,Bakersfield
2003-04-01,7.5,CA,Chico
2003-04-01,15,CA,El Centro
2003-04-01,12,CA,Fresno
2003-04-01,12.2,CA,Hanford
2003-04-01,6.4,CA,Los Angeles
2003-04-01,10.8,CA,Madera
2003-04-01,11.6,CA,Merced
2003-04-01,9.9,CA,Modesto
2003-04-01,4.8,CA,Napa
2003-04-01,5.7,CA,Oxnard
2003-04-01,7.4,CA,Redding
2003-04-01,6.4,CA,Riverside
2003-04-01,5.7,CA,Sacramento
2003-04-01,8.9,CA,Salinas
2003-04-01,5.3,CA,San Diego
2003-04-01,6.5,CA,San Francisco
2003-04-01,8.7,CA,San Jose
2003-04-01,4.7,CA,San Luis Obispo
2003-04-01,7.9,CA,Santa Cruz
2003-04-01,5,CA,Santa Maria
2003-04-01,5.5,CA,Santa Rosa
2003-04-01,9.2,CA,Stockton
2003-04-01,6.3,CA,Vallejo
2003-04-01,12.3,CA,Visalia
2003-04-01,11,CA,Yuba City
2003-04-01,5.8,CO,Boulder
2003-04-01,6.1,CO,Colorado Springs
2003-04-01,6.3,CO,Denver
2003-04-01,5,CO,Fort Collins
2003-04-01,5.3,CO,Grand Junction
2003-04-01,5.7,CO,Greeley
2003-04-01,7.3,CO,Pueblo
2003-04-01,5.1,CT,Bridgeport
2003-04-01,4.1,CT,Danbury
2003-04-01,5.8,CT,Hartford
2003-04-01,5.4,CT,New Haven
2003-04-01,4.8,CT,Norwich
2003-04-01,7,CT,Waterbury
2003-04-01,4.4,DE,Dover
2003-04-01,4.8,MD,Salisbury
2003-04-01,3.9,DC,Washington
2003-04-01,4.9,FL,Cape Coral
2003-04-01,3.9,FL,Crestview
2003-04-01,5.4,FL,Deltona
2003-04-01,3.8,FL,Gainesville
2003-04-01,6.5,FL,Homosassa Springs
2003-04-01,5.2,FL,Jacksonville
2003-04-01,5.8,FL,Lakeland
2003-04-01,5.3,FL,Miami
2003-04-01,5.2,FL,Naples
2003-04-01,4.8,FL,North Port
2003-04-01,5.6,FL,Ocala
2003-04-01,5.4,FL,Orlando
2003-04-01,5.5,FL,Palm Bay
2003-04-01,5.5,FL,Panama City
2003-04-01,5.1,FL,Pensacola
2003-04-01,6.3,FL,Port St. Lucie
2003-04-01,5.6,FL,Punta Gorda
2003-04-01,7.1,FL,Sebastian
2003-04-01,5.8,FL,Sebring
2003-04-01,4.4,FL,Tallahassee
2003-04-01,5.6,FL,Tampa
2003-04-01,5.3,FL,The Villages
2003-04-01,5.4,GA,Albany
2003-04-01,3.8,GA,Athens
2003-04-01,5.1,GA,Atlanta
2003-04-01,5.3,GA,Augusta
2003-04-01,4.5,GA,Brunswick
2003-04-01,5.7,GA,Columbus
2003-04-01,4.6,GA,Dalton
2003-04-01,4.3,GA,Gainesville
2003-04-01,5.5,GA,Hinesville
2003-04-01,4.9,GA,Macon
2003-04-01,5,GA,Rome
2003-04-01,4.3,GA,Savannah
2003-04-01,3.7,GA,Valdosta
2003-04-01,4.1,GA,Warner Robins
2003-04-01,3.9,HI,Kahului
2003-04-01,3.9,HI,Urban Honolulu
2003-04-01,5.5,ID,Boise City
2003-04-01,6.9,ID,Coeur d'Alene
2003-04-01,3.8,ID,Idaho Falls
2003-04-01,6.2,ID,Lewiston
2003-04-01,5.4,ID,Pocatello
2003-04-01,4.4,ID,Twin Falls
2003-04-01,4.2,IL,Bloomington
2003-04-01,5.8,IL,Carbondale
2003-04-01,4.5,IL,Champaign
2003-04-01,6.7,IL,Chicago
2003-04-01,7.8,IL,Danville
2003-04-01,5.4,IA,Davenport
2003-04-01,7.6,IL,Decatur
2003-04-01,7,IL,Kankakee
2003-04-01,6,IL,Peoria
2003-04-01,8,IL,Rockford
2003-04-01,5.2,IL,Springfield
2003-04-01,4.4,IN,Bloomington
2003-04-01,4.8,IN,Columbus
2003-04-01,4.8,IN,Elkhart
2003-04-01,4.6,IN,Evansville
2003-04-01,5.1,IN,Fort Wayne
2003-04-01,4.7,IN,Indianapolis
2003-04-01,5.9,IN,Kokomo
2003-04-01,4.7,IN,Lafayette
2003-04-01,6.6,IN,Michigan City
2003-04-01,6.3,IN,Muncie
2003-04-01,5.3,IN,South Bend
2003-04-01,5.8,IN,Terre Haute
2003-04-01,2.9,IA,Ames
2003-04-01,5,IA,Cedar Rapids
2003-04-01,4.1,IA,Des Moines
2003-04-01,4.4,IA,Dubuque
2003-04-01,3.1,IA,Iowa City
2003-04-01,4.4,IA,Sioux City
2003-04-01,4.4,IA,Waterloo
2003-04-01,3.7,KS,Lawrence
2003-04-01,3.5,KS,Manhattan
2003-04-01,4.9,KS,Topeka
2003-04-01,6.2,KS,Wichita
2003-04-01,6.2,KY,Bowling Green
2003-04-01,5.6,KY,Elizabethtown
2003-04-01,4.9,KY,Lexington
2003-04-01,5.7,KY,Louisville/Jefferson County
2003-04-01,6.3,KY,Owensboro
2003-04-01,7,LA,Alexandria
2003-04-01,6.6,LA,Baton Rouge
2003-04-01,7.4,LA,Hammond
2003-04-01,5.1,LA,Houma
2003-04-01,5.9,LA,Lafayette
2003-04-01,6.7,LA,Lake Charles
2003-04-01,6.4,LA,Monroe
2003-04-01,5.8,LA,New Orleans
2003-04-01,7.7,LA,Shreveport
2003-04-01,4.4,ME,Bangor
2003-04-01,4.9,ME,Lewiston
2003-04-01,3.5,ME,Portland
2003-04-01,4.8,MD,Baltimore
2003-04-01,3.5,MD,California
2003-04-01,6,MD,Cumberland
2003-04-01,5,MD,Hagerstown
2003-04-01,4.9,MA,Barnstable Town
2003-04-01,5.6,MA,Boston
2003-04-01,6.9,MA,Leominster
2003-04-01,7.9,MA,New Bedford
2003-04-01,5.2,MA,Pittsfield
2003-04-01,5.7,MA,Springfield
2003-04-01,6,MA,Worcester
2003-04-01,4.1,MI,Ann Arbor
2003-04-01,7.1,MI,Battle Creek
2003-04-01,7.5,MI,Bay City
2003-04-01,7.4,MI,Detroit
2003-04-01,8.2,MI,Flint
2003-04-01,6.9,MI,Grand Rapids
2003-04-01,8.1,MI,Jackson
2003-04-01,5.7,MI,Kalamazoo
2003-04-01,5.2,MI,Lansing
2003-04-01,6.3,MI,Midland
2003-04-01,6,MI,Monroe
2003-04-01,9.3,MI,Muskegon
2003-04-01,7.2,MI,Niles
2003-04-01,8.8,MI,Saginaw
2003-04-01,6,MN,Duluth
2003-04-01,3.8,MN,Mankato
2003-04-01,4.6,MN,Minneapolis
2003-04-01,4.2,MN,Rochester
2003-04-01,4.8,MN,St. Cloud
2003-04-01,5.6,MS,Gulfport
2003-04-01,5.2,MS,Hattiesburg
2003-04-01,5.5,MS,Jackson
2003-04-01,4.9,MO,Cape Girardeau
2003-04-01,3.5,MO,Columbia
2003-04-01,4.3,MO,Jefferson City
2003-04-01,5.7,MO,Joplin
2003-04-01,6,MO,Kansas City
2003-04-01,5.8,MO,St. Joseph
2003-04-01,5.8,MO,St. Louis
2003-04-01,4.7,MO,Springfield
2003-04-01,3.6,MT,Billings
2003-04-01,4.4,MT,Great Falls
2003-04-01,4,MT,Missoula
2003-04-01,4.3,NE,Grand Island
2003-04-01,3.6,NE,Lincoln
2003-04-01,4.3,NE,Omaha
2003-04-01,5.6,NV,Carson City
2003-04-01,5.4,NV,Las Vegas
2003-04-01,4.5,NV,Reno
2003-04-01,4.2,NH,Dover
2003-04-01,4.2,NH,Manchester
2003-04-01,4.1,NH,Portsmouth
2003-04-01,6.2,NJ,Atlantic City
2003-04-01,8.2,NJ,Ocean City
2003-04-01,5.3,NJ,Trenton
2003-04-01,8.2,NJ,Vineland
2003-04-01,5.3,NM,Albuquerque
2003-04-01,6.8,NM,Farmington
2003-04-01,6.4,NM,Las Cruces
2003-04-01,4.1,NM,Santa Fe
2003-04-01,4.2,NY,Albany
2003-04-01,5.7,NY,Binghamton
2003-04-01,5.7,NY,Buffalo
2003-04-01,6.2,NY,Elmira
2003-04-01,4.7,NY,Glens Falls
2003-04-01,3.8,NY,Ithaca
2003-04-01,4.3,NY,Kingston
2003-04-01,6.6,NY,New York
2003-04-01,5.5,NY,Rochester
2003-04-01,5.3,NY,Syracuse
2003-04-01,5.3,NY,Utica
2003-04-01,6.6,NY,Watertown
2003-04-01,5,NC,Asheville
2003-04-01,7.3,NC,Burlington
2003-04-01,6.4,NC,Charlotte
