date,city,statecode,dow,sp500,nasdaq,unemployment,housing
6/1/2017,Atlanta,GA,21349.6,2423.41,6246.83,4.5,235000
8/1/2017,Atlanta,GA,21948.1,2471.65,6362.94,4.3,241021
9/1/2017,Atlanta,GA,22405.1,2519.36,6435.33,4.2,245025
11/1/2017,Atlanta,GA,24272.3,2584.84,6716.53,4.1,251962
12/1/2017,Atlanta,GA,24719.2,2673.61,6847.59,4.1,254833
2/1/2018,Atlanta,GA,25029.2,2713.83,7385.86,4.1,257750
3/1/2018,Atlanta,GA,24103.1,2640.87,7180.56,4.1,259155
5/1/2018,Atlanta,GA,24415.8,2705.27,7130.7,3.9,266149
6/1/2018,Atlanta,GA,24271.4,2718.37,7554.33,3.8,270171
8/1/2018,Atlanta,GA,25964.8,2901.52,7707.29,3.6,277214
10/1/2018,Atlanta,GA,25115.8,2711.74,8037.3,3.5,283687
11/1/2018,Atlanta,GA,25538.5,2760.17,7434.06,3.5,286559
2/1/2019,Atlanta,GA,25916,2784.49,7263.87,3.7,291797
3/1/2019,Atlanta,GA,25928.7,2834.4,7595.35,3.7,293068
4/1/2019,Atlanta,GA,26592.9,2945.83,7828.91,3.7,293736
5/1/2019,Atlanta,GA,24815,2752.06,8049.64,3.6,294583
7/1/2019,Atlanta,GA,26864.3,2980.38,8091.16,3.4,295247
8/1/2019,Atlanta,GA,26403.3,2926.46,8111.12,3.4,295883
10/1/2019,Atlanta,GA,27046.2,3037.56,7908.68,3.2,297120
11/1/2019,Atlanta,GA,28051.4,3140.98,8386.4,3,298170
4/1/2003,Augusta,GA,8480.09,916.92,1348.3,5.3,0
5/1/2003,Augusta,GA,8850.26,963.59,1472.56,5.5,0
7/1/2003,Augusta,GA,9233.8,990.31,1640.13,5.8,0
8/1/2003,Augusta,GA,9415.82,1008.01,1715.62,4.9,0
10/1/2003,Augusta,GA,9801.12,1050.71,1832.25,4.9,0
12/1/2003,Augusta,GA,10453.9,1111.92,1989.82,4.8,0
3/1/2004,Augusta,GA,10357.7,1126.21,2057.8,5.1,0
4/1/2004,Augusta,GA,10225.6,1107.3,2015.01,5.3,0
6/1/2004,Augusta,GA,10435.5,1140.84,1990.77,5.5,0
7/1/2004,Augusta,GA,10139.7,1101.72,2015.55,5.5,0
9/1/2004,Augusta,GA,10080.3,1114.58,1850.41,5.6,0
10/1/2004,Augusta,GA,10027.5,1130.2,1942.2,5.7,0
11/1/2004,Augusta,GA,10428,1173.82,1979.87,5.8,0
12/1/2004,Augusta,GA,10783,1211.92,2138.23,5.9,0
2/1/2005,Augusta,GA,10766.2,1203.6,2068.7,6.1,81888
3/1/2005,Augusta,GA,10503.8,1180.59,2071.25,6.1,83081
4/1/2005,Augusta,GA,10192.5,1156.85,1984.81,6.1,84758
6/1/2005,Augusta,GA,10275,1191.33,2087.86,6.1,87315
7/1/2005,Augusta,GA,10640.9,1234.18,2057.37,6.1,88129
8/1/2005,Augusta,GA,10481.6,1220.33,2195.38,6.2,89109
9/1/2005,Augusta,GA,10568.7,1228.81,2147.9,6.2,90090
11/1/2005,Augusta,GA,10805.9,1249.48,2114.05,6.2,91335
12/1/2005,Augusta,GA,10717.5,1248.29,2267.17,6.1,92180
2/1/2006,Augusta,GA,10993.4,1280.66,2310.56,5.9,94289
3/1/2006,Augusta,GA,11109.3,1294.87,2314.64,5.8,93951
5/1/2006,Augusta,GA,11168.3,1270.09,2304.79,5.9,93216
6/1/2006,Augusta,GA,11150.2,1270.2,2219.86,6,93726
8/1/2006,Augusta,GA,11381.2,1303.82,2061.99,6.1,95227
9/1/2006,Augusta,GA,11679.1,1335.85,2193.16,6,96361
11/1/2006,Augusta,GA,12221.9,1400.63,2334.35,5.8,96029
12/1/2006,Augusta,GA,12463.2,1418.3,2413.21,5.7,95385
2/1/2007,Augusta,GA,12268.6,1406.82,2468.38,5.4,94774
3/1/2007,Augusta,GA,12354.3,1420.86,2404.21,5.3,95174
5/1/2007,Augusta,GA,13627.6,1530.62,2531.53,5.3,95782
6/1/2007,Augusta,GA,13408.6,1503.35,2613.92,5.3,96860
8/1/2007,Augusta,GA,13357.7,1473.99,2553.87,5.4,95923
10/1/2007,Augusta,GA,13930,1549.38,2740.99,5.6,93569
11/1/2007,Augusta,GA,13371.7,1481.14,2794.83,5.6,94180
2/1/2008,Augusta,GA,12266.4,1330.63,2413.36,5.6,94732
4/1/2008,Augusta,GA,12820.1,1385.59,2362.75,5.7,94404
5/1/2008,Augusta,GA,12638.3,1400.38,2480.71,5.8,94386
7/1/2008,Augusta,GA,11378,1267.38,2304.97,6.1,93418
8/1/2008,Augusta,GA,11544,1282.83,2310.96,6.3,93316
10/1/2008,Augusta,GA,9325.01,968.75,2069.4,7.1,95773
12/1/2008,Augusta,GA,8776.39,903.25,1398.07,8,96981
4/1/2009,Augusta,GA,8168.12,872.81,1551.6,9.3,96066
5/1/2009,Augusta,GA,8500.33,919.14,1719.2,9.4,96951
6/1/2009,Augusta,GA,8447,919.32,1828.68,9.4,97611
7/1/2009,Augusta,GA,9171.61,987.48,1845.72,9.5,97540
9/1/2009,Augusta,GA,9712.28,1057.08,1968.89,9.4,98046
10/1/2009,Augusta,GA,9712.73,1036.19,2057.48,9.4,97566
12/1/2009,Augusta,GA,10428,1115.1,2175.81,9.5,96108
2/1/2010,Augusta,GA,10325.3,1104.49,2171.2,9.9,96558
3/1/2010,Augusta,GA,10856.6,1169.43,2273.57,9.8,96920
4/1/2010,Augusta,GA,11008.6,1186.69,2402.58,9.7,97635
6/1/2010,Augusta,GA,9774.02,1030.71,2222.33,9.5,98285
7/1/2010,Augusta,GA,10465.9,1101.6,2101.36,9.5,98843
9/1/2010,Augusta,GA,10788,1141.2,2176.84,9.6,96597
10/1/2010,Augusta,GA,11118.5,1183.26,2370.75,9.7,95106
11/1/2010,Augusta,GA,11006,1180.55,2504.84,9.8,94041
12/1/2010,Augusta,GA,11577.5,1257.64,2549.43,9.8,93924
2/1/2011,Augusta,GA,12226.3,1327.22,2751.19,9.7,93889
3/1/2011,Augusta,GA,12319.7,1325.83,2737.41,9.7,93100
4/1/2011,Augusta,GA,12810.5,1363.61,2789.6,9.7,91861
6/1/2011,Augusta,GA,12414.3,1320.64,2769.19,9.9,89031
7/1/2011,Augusta,GA,12143.2,1292.28,2816.03,10,88146
8/1/2011,Augusta,GA,11613.5,1218.89,2744.61,10,88239
9/1/2011,Augusta,GA,10913.4,1131.42,2546.04,10,88713
11/1/2011,Augusta,GA,12045.7,1246.96,2606.96,9.8,89961
12/1/2011,Augusta,GA,12217.6,1257.6,2626.2,9.7,89163
2/1/2012,Augusta,GA,12952.1,1365.68,2848.27,9.5,85743
3/1/2012,Augusta,GA,13212,1408.47,2988.97,9.5,85398
5/1/2012,Augusta,GA,12393.5,1310.33,3050.44,9.4,84202
6/1/2012,Augusta,GA,12880.1,1362.16,2747.48,9.4,83317
8/1/2012,Augusta,GA,13090.8,1406.58,2920.21,9.1,82119
10/1/2012,Augusta,GA,13096.5,1412.16,3113.53,8.9,80559
11/1/2012,Augusta,GA,13025.6,1416.18,3020.06,8.9,79788
2/1/2013,Augusta,GA,14054.5,1514.68,3179.1,8.8,80434
3/1/2013,Augusta,GA,14578.5,1569.19,3169.74,8.7,80502
4/1/2013,Augusta,GA,14839.8,1597.57,3239.17,8.6,81410
5/1/2013,Augusta,GA,15115.6,1630.74,3299.13,8.6,82054
7/1/2013,Augusta,GA,15499.5,1685.73,3434.49,8.4,82535
8/1/2013,Augusta,GA,14810.3,1632.97,3675.74,8.3,82216
10/1/2013,Augusta,GA,15545.8,1756.54,3817.98,8,83486
11/1/2013,Augusta,GA,16086.4,1805.81,3922.04,7.8,84306
4/1/2014,Augusta,GA,16580.8,1883.95,4268.04,7.5,88284
5/1/2014,Augusta,GA,16717.2,1923.57,4127.45,7.5,87721
7/1/2014,Augusta,GA,16563.3,1930.67,4458.65,7.4,88837
8/1/2014,Augusta,GA,17098.4,2003.37,4352.64,7.4,90045
10/1/2014,Augusta,GA,17390.5,2018.05,4422.09,7.1,91925
12/1/2014,Augusta,GA,17823.1,2058.9,4727.35,6.8,92943
4/1/2015,Augusta,GA,17840.5,2085.51,4880.23,6.5,89570
5/1/2015,Augusta,GA,18010.7,2107.39,5005.39,6.5,90141
6/1/2015,Augusta,GA,17619.5,2063.11,5082.93,6.4,89880
7/1/2015,Augusta,GA,17689.9,2103.84,5013.12,6.3,90198
9/1/2015,Augusta,GA,16284.7,1920.03,4636.1,6.2,88547
10/1/2015,Augusta,GA,17663.5,2079.36,4627.08,6.1,87130
12/1/2015,Augusta,GA,17425,2043.94,5156.31,6,87198
2/1/2016,Augusta,GA,16516.5,1932.23,4620.37,5.9,89649
3/1/2016,Augusta,GA,17685.1,2059.74,4689.6,5.8,90468
4/1/2016,Augusta,GA,17773.6,2065.3,4914.54,5.7,91019
6/1/2016,Augusta,GA,17930,2098.86,4952.25,5.7,91518
7/1/2016,Augusta,GA,18432.2,2173.6,4862.57,5.6,91085
8/1/2016,Augusta,GA,18400.9,2170.95,5184.2,5.6,91073
9/1/2016,Augusta,GA,18308.2,2168.27,5227.21,5.6,91185
11/1/2016,Augusta,GA,19123.6,2198.81,5153.58,5.6,91864
12/1/2016,Augusta,GA,19762.6,2238.83,5251.11,5.5,91182
2/1/2017,Augusta,GA,20812.2,2363.64,5642.65,5.3,88982
3/1/2017,Augusta,GA,20663.2,2362.72,5904.03,5.2,88013
5/1/2017,Augusta,GA,21008.7,2411.8,6091.6,4.9,87975
6/1/2017,Augusta,GA,21349.6,2423.41,6246.83,4.8,88473
8/1/2017,Augusta,GA,21948.1,2471.65,6362.94,4.7,90231
9/1/2017,Augusta,GA,22405.1,2519.36,6435.33,4.7,91852
11/1/2017,Augusta,GA,24272.3,2584.84,6716.53,4.6,93325
12/1/2017,Augusta,GA,24719.2,2673.61,6847.59,4.6,93889
2/1/2018,Augusta,GA,25029.2,2713.83,7385.86,4.5,96387
3/1/2018,Augusta,GA,24103.1,2640.87,7180.56,4.4,97576
5/1/2018,Augusta,GA,24415.8,2705.27,7130.7,4.2,99744
6/1/2018,Augusta,GA,24271.4,2718.37,7554.33,4.1,100581
8/1/2018,Augusta,GA,25964.8,2901.52,7707.29,4,101543
10/1/2018,Augusta,GA,25115.8,2711.74,8037.3,3.9,102111
11/1/2018,Augusta,GA,25538.5,2760.17,7434.06,3.9,102908
2/1/2019,Augusta,GA,25916,2784.49,7263.87,4.1,104551
3/1/2019,Augusta,GA,25928.7,2834.4,7595.35,4.1,105066
4/1/2019,Augusta,GA,26592.9,2945.83,7828.91,4.1,105251
5/1/2019,Augusta,GA,24815,2752.06,8049.64,4.1,105515
7/1/2019,Augusta,GA,26864.3,2980.38,8091.16,3.9,106181
8/1/2019,Augusta,GA,26403.3,2926.46,8111.12,3.8,106595
10/1/2019,Augusta,GA,27046.2,3037.56,7908.68,3.4,107218
11/1/2019,Augusta,GA,28051.4,3140.98,8386.4,3.3,107547
4/1/2003,Austin,TX,8480.09,916.92,1348.3,6.2,213330
5/1/2003,Austin,TX,8850.26,963.59,1472.56,6.2,213300
7/1/2003,Austin,TX,9233.8,990.31,1640.13,6.1,213603
8/1/2003,Austin,TX,9415.82,1008.01,1715.62,6,213740
10/1/2003,Austin,TX,9801.12,1050.71,1832.25,5.8,213303
12/1/2003,Austin,TX,10453.9,1111.92,1989.82,5.5,213495
3/1/2004,Austin,TX,10357.7,1126.21,2057.8,5.2,215394
4/1/2004,Austin,TX,10225.6,1107.3,2015.01,5.2,216201
6/1/2004,Austin,TX,10435.5,1140.84,1990.77,5,217210
7/1/2004,Austin,TX,10139.7,1101.72,2015.55,4.9,217720
9/1/2004,Austin,TX,10080.3,1114.58,1850.41,4.9,219320
10/1/2004,Austin,TX,10027.5,1130.2,1942.2,4.9,220207
11/1/2004,Austin,TX,10428,1173.82,1979.87,4.9,220948
12/1/2004,Austin,TX,10783,1211.92,2138.23,4.9,221428
2/1/2005,Austin,TX,10766.2,1203.6,2068.7,4.8,221942
3/1/2005,Austin,TX,10503.8,1180.59,2071.25,4.7,222313
4/1/2005,Austin,TX,10192.5,1156.85,1984.81,4.6,222875
6/1/2005,Austin,TX,10275,1191.33,2087.86,4.5,224090
7/1/2005,Austin,TX,10640.9,1234.18,2057.37,4.4,224551
8/1/2005,Austin,TX,10481.6,1220.33,2195.38,4.4,224893
9/1/2005,Austin,TX,10568.7,1228.81,2147.9,4.4,225089
11/1/2005,Austin,TX,10805.9,1249.48,2114.05,4.4,226013
12/1/2005,Austin,TX,10717.5,1248.29,2267.17,4.4,226712
2/1/2006,Austin,TX,10993.4,1280.66,2310.56,4.4,228172
3/1/2006,Austin,TX,11109.3,1294.87,2314.64,4.4,228538
5/1/2006,Austin,TX,11168.3,1270.09,2304.79,4.3,229264
6/1/2006,Austin,TX,11150.2,1270.2,2219.86,4.2,230035
8/1/2006,Austin,TX,11381.2,1303.82,2061.99,4.1,232032
9/1/2006,Austin,TX,11679.1,1335.85,2193.16,4,233088
11/1/2006,Austin,TX,12221.9,1400.63,2334.35,3.8,234899
12/1/2006,Austin,TX,12463.2,1418.3,2413.21,3.7,235752
2/1/2007,Austin,TX,12268.6,1406.82,2468.38,3.6,237675
3/1/2007,Austin,TX,12354.3,1420.86,2404.21,3.6,238440
5/1/2007,Austin,TX,13627.6,1530.62,2531.53,3.5,240351
6/1/2007,Austin,TX,13408.6,1503.35,2613.92,3.5,241471
8/1/2007,Austin,TX,13357.7,1473.99,2553.87,3.6,243545
10/1/2007,Austin,TX,13930,1549.38,2740.99,3.7,245804
11/1/2007,Austin,TX,13371.7,1481.14,2794.83,3.8,247058
2/1/2008,Austin,TX,12266.4,1330.63,2413.36,3.8,248484
4/1/2008,Austin,TX,12820.1,1385.59,2362.75,3.9,249009
5/1/2008,Austin,TX,12638.3,1400.38,2480.71,4,248981
7/1/2008,Austin,TX,11378,1267.38,2304.97,4.3,247378
8/1/2008,Austin,TX,11544,1282.83,2310.96,4.4,246492
10/1/2008,Austin,TX,9325.01,968.75,2069.4,4.8,244852
12/1/2008,Austin,TX,8776.39,903.25,1398.07,5.4,241312
4/1/2009,Austin,TX,8168.12,872.81,1551.6,6.3,238170
5/1/2009,Austin,TX,8500.33,919.14,1719.2,7.1,237335
6/1/2009,Austin,TX,8447,919.32,1828.68,7.2,237127
7/1/2009,Austin,TX,9171.61,987.48,1845.72,7.3,237035
9/1/2009,Austin,TX,9712.28,1057.08,1968.89,7.4,236771
10/1/2009,Austin,TX,9712.73,1036.19,2057.48,7.4,236759
12/1/2009,Austin,TX,10428,1115.1,2175.81,7.4,238263
2/1/2010,Austin,TX,10325.3,1104.49,2171.2,7.2,237762
3/1/2010,Austin,TX,10856.6,1169.43,2273.57,7.2,237627
4/1/2010,Austin,TX,11008.6,1186.69,2402.58,7.1,237764
6/1/2010,Austin,TX,9774.02,1030.71,2222.33,6.9,237659
7/1/2010,Austin,TX,10465.9,1101.6,2101.36,6.9,237168
9/1/2010,Austin,TX,10788,1141.2,2176.84,6.9,234935
10/1/2010,Austin,TX,11118.5,1183.26,2370.75,6.9,234187
11/1/2010,Austin,TX,11006,1180.55,2504.84,6.8,233467
12/1/2010,Austin,TX,11577.5,1257.64,2549.43,6.8,232741
2/1/2011,Austin,TX,12226.3,1327.22,2751.19,6.7,231563
3/1/2011,Austin,TX,12319.7,1325.83,2737.41,6.6,230965
4/1/2011,Austin,TX,12810.5,1363.61,2789.6,6.6,230466
6/1/2011,Austin,TX,12414.3,1320.64,2769.19,6.7,229231
7/1/2011,Austin,TX,12143.2,1292.28,2816.03,6.7,228752
8/1/2011,Austin,TX,11613.5,1218.89,2744.61,6.7,229364
9/1/2011,Austin,TX,10913.4,1131.42,2546.04,6.6,230107
11/1/2011,Austin,TX,12045.7,1246.96,2606.96,6.4,230808
12/1/2011,Austin,TX,12217.6,1257.6,2626.2,6.2,230974
2/1/2012,Austin,TX,12952.1,1365.68,2848.27,6,232580
3/1/2012,Austin,TX,13212,1408.47,2988.97,5.9,233796
5/1/2012,Austin,TX,12393.5,1310.33,3050.44,5.9,236140
6/1/2012,Austin,TX,12880.1,1362.16,2747.48,5.8,237717
8/1/2012,Austin,TX,13090.8,1406.58,2920.21,5.6,240800
10/1/2012,Austin,TX,13096.5,1412.16,3113.53,5.4,242970
11/1/2012,Austin,TX,13025.6,1416.18,3020.06,5.4,243643
2/1/2013,Austin,TX,14054.5,1514.68,3179.1,5.4,250145
3/1/2013,Austin,TX,14578.5,1569.19,3169.74,5.4,252739
4/1/2013,Austin,TX,14839.8,1597.57,3239.17,5.4,256047
5/1/2013,Austin,TX,15115.6,1630.74,3299.13,5.3,259194
7/1/2013,Austin,TX,15499.5,1685.73,3434.49,5.2,264909
8/1/2013,Austin,TX,14810.3,1632.97,3675.74,5.2,267202
10/1/2013,Austin,TX,15545.8,1756.54,3817.98,4.9,272627
11/1/2013,Austin,TX,16086.4,1805.81,3922.04,4.8,276584
4/1/2014,Austin,TX,16580.8,1883.95,4268.04,4.4,288497
5/1/2014,Austin,TX,16717.2,1923.57,4127.45,4.3,290785
7/1/2014,Austin,TX,16563.3,1930.67,4458.65,4.2,295309
8/1/2014,Austin,TX,17098.4,2003.37,4352.64,4.2,297734
10/1/2014,Austin,TX,17390.5,2018.05,4422.09,4,303133
12/1/2014,Austin,TX,17823.1,2058.9,4727.35,3.7,307278
4/1/2015,Austin,TX,17840.5,2085.51,4880.23,3.4,313648
5/1/2015,Austin,TX,18010.7,2107.39,5005.39,3.4,315210
6/1/2015,Austin,TX,17619.5,2063.11,5082.93,3.3,317052
7/1/2015,Austin,TX,17689.9,2103.84,5013.12,3.3,319915
9/1/2015,Austin,TX,16284.7,1920.03,4636.1,3.3,325744
10/1/2015,Austin,TX,17663.5,2079.36,4627.08,3.3,327547
12/1/2015,Austin,TX,17425,2043.94,5156.31,3.2,331243
2/1/2016,Austin,TX,16516.5,1932.23,4620.37,3.2,337243
3/1/2016,Austin,TX,17685.1,2059.74,4689.6,3.2,339636
4/1/2016,Austin,TX,17773.6,2065.3,4914.54,3.2,341391
6/1/2016,Austin,TX,17930,2098.86,4952.25,3.2,344448
7/1/2016,Austin,TX,18432.2,2173.6,4862.57,3.3,345875
8/1/2016,Austin,TX,18400.9,2170.95,5184.2,3.3,346423
9/1/2016,Austin,TX,18308.2,2168.27,5227.21,3.4,347341
11/1/2016,Austin,TX,19123.6,2198.81,5153.58,3.4,351437
12/1/2016,Austin,TX,19762.6,2238.83,5251.11,3.4,353218
2/1/2017,Austin,TX,20812.2,2363.64,5642.65,3.4,354551
3/1/2017,Austin,TX,20663.2,2362.72,5904.03,3.3,356213
5/1/2017,Austin,TX,21008.7,2411.8,6091.6,3.2,360628
6/1/2017,Austin,TX,21349.6,2423.41,6246.83,3.1,361863
8/1/2017,Austin,TX,21948.1,2471.65,6362.94,3,362620
9/1/2017,Austin,TX,22405.1,2519.36,6435.33,3,363446
11/1/2017,Austin,TX,24272.3,2584.84,6716.53,3,367110
12/1/2017,Austin,TX,24719.2,2673.61,6847.59,3,368923
2/1/2018,Austin,TX,25029.2,2713.83,7385.86,3,371127
3/1/2018,Austin,TX,24103.1,2640.87,7180.56,3,372139
5/1/2018,Austin,TX,24415.8,2705.27,7130.7,3,374036
6/1/2018,Austin,TX,24271.4,2718.37,7554.33,2.9,375833
8/1/2018,Austin,TX,25964.8,2901.52,7707.29,2.9,380425
10/1/2018,Austin,TX,25115.8,2711.74,8037.3,2.9,383170
11/1/2018,Austin,TX,25538.5,2760.17,7434.06,2.9,383186
2/1/2019,Austin,TX,25916,2784.49,7263.87,3,387750
3/1/2019,Austin,TX,25928.7,2834.4,7595.35,2.9,389406
4/1/2019,Austin,TX,26592.9,2945.83,7828.91,2.9,391169
5/1/2019,Austin,TX,24815,2752.06,8049.64,2.8,392452
7/1/2019,Austin,TX,26864.3,2980.38,8091.16,2.6,395318
8/1/2019,Austin,TX,26403.3,2926.46,8111.12,2.6,396725
10/1/2019,Austin,TX,27046.2,3037.56,7908.68,2.6,400186
11/1/2019,Austin,TX,28051.4,3140.98,8386.4,2.6,402240
4/1/2003,Bakersfield,CA,8480.09,916.92,1348.3,10.2,166757
5/1/2003,Bakersfield,CA,8850.26,963.59,1472.56,10.2,169161
7/1/2003,Bakersfield,CA,9233.8,990.31,1640.13,10.3,173805
8/1/2003,Bakersfield,CA,9415.82,1008.01,1715.62,10.3,175927
10/1/2003,Bakersfield,CA,9801.12,1050.71,1832.25,10.3,180555
12/1/2003,Bakersfield,CA,10453.9,1111.92,1989.82,10.3,187743
3/1/2004,Bakersfield,CA,10357.7,1126.21,2057.8,10.1,198599
4/1/2004,Bakersfield,CA,10225.6,1107.3,2015.01,10,201859
6/1/2004,Bakersfield,CA,10435.5,1140.84,1990.77,9.8,209779
7/1/2004,Bakersfield,CA,10139.7,1101.72,2015.55,9.8,215238
9/1/2004,Bakersfield,CA,10080.3,1114.58,1850.41,9.8,228937
10/1/2004,Bakersfield,CA,10027.5,1130.2,1942.2,9.7,233935
11/1/2004,Bakersfield,CA,10428,1173.82,1979.87,9.6,235910
12/1/2004,Bakersfield,CA,10783,1211.92,2138.23,9.4,238240
2/1/2005,Bakersfield,CA,10766.2,1203.6,2068.7,8.9,248453
3/1/2005,Bakersfield,CA,10503.8,1180.59,2071.25,8.7,253889
4/1/2005,Bakersfield,CA,10192.5,1156.85,1984.81,8.5,259872
6/1/2005,Bakersfield,CA,10275,1191.33,2087.86,8.3,273391
7/1/2005,Bakersfield,CA,10640.9,1234.18,2057.37,8.3,279142
8/1/2005,Bakersfield,CA,10481.6,1220.33,2195.38,8.3,282709
9/1/2005,Bakersfield,CA,10568.7,1228.81,2147.9,8.2,286333
11/1/2005,Bakersfield,CA,10805.9,1249.48,2114.05,7.9,299648
12/1/2005,Bakersfield,CA,10717.5,1248.29,2267.17,7.8,305581
2/1/2006,Bakersfield,CA,10993.4,1280.66,2310.56,7.6,309177
3/1/2006,Bakersfield,CA,11109.3,1294.87,2314.64,7.5,313132
5/1/2006,Bakersfield,CA,11168.3,1270.09,2304.79,7.6,321211
6/1/2006,Bakersfield,CA,11150.2,1270.2,2219.86,7.7,321229
8/1/2006,Bakersfield,CA,11381.2,1303.82,2061.99,7.6,325900
9/1/2006,Bakersfield,CA,11679.1,1335.85,2193.16,7.5,327384
11/1/2006,Bakersfield,CA,12221.9,1400.63,2334.35,7.5,325024
12/1/2006,Bakersfield,CA,12463.2,1418.3,2413.21,7.4,324783
2/1/2007,Bakersfield,CA,12268.6,1406.82,2468.38,7.6,323443
3/1/2007,Bakersfield,CA,12354.3,1420.86,2404.21,7.7,321211
5/1/2007,Bakersfield,CA,13627.6,1530.62,2531.53,8,315944
6/1/2007,Bakersfield,CA,13408.6,1503.35,2613.92,8.2,313319
8/1/2007,Bakersfield,CA,13357.7,1473.99,2553.87,8.4,301735
10/1/2007,Bakersfield,CA,13930,1549.38,2740.99,8.6,291442
11/1/2007,Bakersfield,CA,13371.7,1481.14,2794.83,8.7,286031
2/1/2008,Bakersfield,CA,12266.4,1330.63,2413.36,8.9,267668
4/1/2008,Bakersfield,CA,12820.1,1385.59,2362.75,9.2,250212
5/1/2008,Bakersfield,CA,12638.3,1400.38,2480.71,9.4,241162
7/1/2008,Bakersfield,CA,11378,1267.38,2304.97,9.9,224966
8/1/2008,Bakersfield,CA,11544,1282.83,2310.96,10.1,217531
10/1/2008,Bakersfield,CA,9325.01,968.75,2069.4,10.6,205315
12/1/2008,Bakersfield,CA,8776.39,903.25,1398.07,11.4,191833
4/1/2009,Bakersfield,CA,8168.12,872.81,1551.6,13.5,173136
5/1/2009,Bakersfield,CA,8500.33,919.14,1719.2,13.9,169113
6/1/2009,Bakersfield,CA,8447,919.32,1828.68,14.2,166733
7/1/2009,Bakersfield,CA,9171.61,987.48,1845.72,14.4,165423
9/1/2009,Bakersfield,CA,9712.28,1057.08,1968.89,14.8,161378
10/1/2009,Bakersfield,CA,9712.73,1036.19,2057.48,15,158740
12/1/2009,Bakersfield,CA,10428,1115.1,2175.81,15.4,158658
2/1/2010,Bakersfield,CA,10325.3,1104.49,2171.2,15.6,158672
3/1/2010,Bakersfield,CA,10856.6,1169.43,2273.57,15.7,159251
4/1/2010,Bakersfield,CA,11008.6,1186.69,2402.58,15.6,159602
6/1/2010,Bakersfield,CA,9774.02,1030.71,2222.33,15.5,160584
7/1/2010,Bakersfield,CA,10465.9,1101.6,2101.36,15.5,159661
9/1/2010,Bakersfield,CA,10788,1141.2,2176.84,15.7,158181
10/1/2010,Bakersfield,CA,11118.5,1183.26,2370.75,15.7,158141
11/1/2010,Bakersfield,CA,11006,1180.55,2504.84,15.8,156389
12/1/2010,Bakersfield,CA,11577.5,1257.64,2549.43,15.7,154712
2/1/2011,Bakersfield,CA,12226.3,1327.22,2751.19,15.4,152287
3/1/2011,Bakersfield,CA,12319.7,1325.83,2737.41,15.2,151109
4/1/2011,Bakersfield,CA,12810.5,1363.61,2789.6,15.1,149354
6/1/2011,Bakersfield,CA,12414.3,1320.64,2769.19,14.9,145806
7/1/2011,Bakersfield,CA,12143.2,1292.28,2816.03,14.9,144848
8/1/2011,Bakersfield,CA,11613.5,1218.89,2744.61,14.8,144792
9/1/2011,Bakersfield,CA,10913.4,1131.42,2546.04,14.6,144788
11/1/2011,Bakersfield,CA,12045.7,1246.96,2606.96,14.2,144795
12/1/2011,Bakersfield,CA,12217.6,1257.6,2626.2,14,145331
2/1/2012,Bakersfield,CA,12952.1,1365.68,2848.27,13.8,146925
3/1/2012,Bakersfield,CA,13212,1408.47,2988.97,13.6,147090
5/1/2012,Bakersfield,CA,12393.5,1310.33,3050.44,13.4,150042
6/1/2012,Bakersfield,CA,12880.1,1362.16,2747.48,13.2,152079
8/1/2012,Bakersfield,CA,13090.8,1406.58,2920.21,12.8,154568
10/1/2012,Bakersfield,CA,13096.5,1412.16,3113.53,12.6,158627
11/1/2012,Bakersfield,CA,13025.6,1416.18,3020.06,12.6,161001
2/1/2013,Bakersfield,CA,14054.5,1514.68,3179.1,12.3,168699
3/1/2013,Bakersfield,CA,14578.5,1569.19,3169.74,12.1,172601
4/1/2013,Bakersfield,CA,14839.8,1597.57,3239.17,11.9,175886
5/1/2013,Bakersfield,CA,15115.6,1630.74,3299.13,11.8,179839
7/1/2013,Bakersfield,CA,15499.5,1685.73,3434.49,11.7,189225
8/1/2013,Bakersfield,CA,14810.3,1632.97,3675.74,11.6,193794
10/1/2013,Bakersfield,CA,15545.8,1756.54,3817.98,11.4,200686
11/1/2013,Bakersfield,CA,16086.4,1805.81,3922.04,11.3,203719
4/1/2014,Bakersfield,CA,16580.8,1883.95,4268.04,10.7,214009
5/1/2014,Bakersfield,CA,16717.2,1923.57,4127.45,10.6,214253
7/1/2014,Bakersfield,CA,16563.3,1930.67,4458.65,10.3,213953
8/1/2014,Bakersfield,CA,17098.4,2003.37,4352.64,10.2,214184
10/1/2014,Bakersfield,CA,17390.5,2018.05,4422.09,10,215928
12/1/2014,Bakersfield,CA,17823.1,2058.9,4727.35,10,217549
4/1/2015,Bakersfield,CA,17840.5,2085.51,4880.23,10.3,219036
5/1/2015,Bakersfield,CA,18010.7,2107.39,5005.39,10.3,220137
6/1/2015,Bakersfield,CA,17619.5,2063.11,5082.93,10.3,220783
7/1/2015,Bakersfield,CA,17689.9,2103.84,5013.12,10.3,220648
9/1/2015,Bakersfield,CA,16284.7,1920.03,4636.1,10.2,221093
10/1/2015,Bakersfield,CA,17663.5,2079.36,4627.08,10.1,221311
12/1/2015,Bakersfield,CA,17425,2043.94,5156.31,10.2,221262
2/1/2016,Bakersfield,CA,16516.5,1932.23,4620.37,10.3,222485
3/1/2016,Bakersfield,CA,17685.1,2059.74,4689.6,10.4,222666
